序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
379,私立高仕電腦短期補習班,2006-07-20,竹北市縣政十街26巷19號3樓,未依規申報建築物公安簽證.建築物使用用途不符.未依規辦理消防公安申報.未遴派防火管理員並實施消防演練.未經核准擅自遷移班址.擅自增設課輔班數理班.未提供教職員資料暨設班基金資料.,限期改善件次,2006-07-27,府教社字第0950098318號
380,私立北一文理短期補習班,2006-07-20,竹北市中泰路8號1樓,未經核准變更班址.未經核准擅自增設課輔班.未遴派防火管理人並實施消防演練.未設置數量足夠滅火器.未裝置避難方向指示燈及緊急照明設備.未定期申報建築物公共安全及提供建築物使用執照合法證明,限期改善件次,2006-07-27,府教社字第0950098319號
381,私立鴻韻音樂教室短期補習班,2006-07-13,竹北市光明二街82號2.3樓,未定期申報建築物公安簽證,限期改善件次,2006-07-17,府教社字第0950093077號
382,私立小巨人文理短期補習班,2006-07-13,"新豐鄉中興街91號1,2樓",未提供建築物變更使用執照影本面積達332m未遴選防火管理人請儘速派員受訓一樓有2具滅火器使用日期不明壓力不足請更換未見定期檢修申報書請儘速申報未見消防自衛編組演練資料儘速補做,限期改善件次,2006-07-17,府教社字第0950092223號
383,私立雨果美語短期補習班,2006-06-01,竹東鎮大林路182號1樓,,限期改善件次,,
384,私立樹海美語短期補習班,2006-05-22,竹北市中央路255號1.2.3樓,未投保公共意外險,限期改善件次,2006-03-06,府教社字第0950035866號
385,私立吉的堡美語會話補習班,2006-03-30,竹北市中正東路115巷3號5號1-2樓,,限期改善件次,2006-03-31,
386,私立年代美語會話短期補習班,2006-03-23,新埔鎮中正路178號1.2.3樓,,限期改善件次,2006-03-24,府教社字第0950043886號
387,私立遠錦英文電腦短期補習班,2006-03-23,新埔鎮楊新路一段27號1，2樓,,限期改善件次,2006-03-24,府教社字第0950043881號
388,私立名喬音樂短期補習班,2006-03-16,竹北市三民路137巷5號1樓,,限期改善件次,2006-03-17,府教社字第0950041099號
389,私立慈宏電腦短期補習班,2006-03-16,湖口鄉新興路370號2樓,,限期改善件次,2006-03-20,府教社字第0950040062號
390,私立哈佛文理短期補習班,2006-03-09,竹東鎮東林路179號1-3樓,收據未印退費標準,限期改善件次,2006-03-13,府教社字第0950037923號
391,私立佳聲英語會話短期補習班,2006-03-02,新豐鄉學府街70號1，2樓,,限期改善件次,2005-03-06,
