序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
120,沃登教育股份有限公司附設彰化縣私立沃登文理短期補習班,2022-11-10,永靖鄉永靖街26號1、2樓,1、立案班牌「彰化縣私立沃登文理短期補習班」未載明核准立案文號2、立案證書未懸掛於補習班內足資辨識之明顯處,限期改善件次,2022-11-25,府教社字第1110455797號
121,彰化縣私立立翔教育技藝文理短期補習班,2022-11-07,彰化縣伸港鄉泉州村仁愛路98之3號2樓,"大門查有張貼立翔教育 補習班(國中英數理化加強班及國小英文數學菁英班)廣告",限期改善件次,2023-01-05,府教社字第1110517110號
122,彰化縣私立快樂私塾文理短期補習班,2022-11-07,彰化縣彰化市仁愛路104號1-4樓,"經查該班違規增設國小安親班、繳費掣給收據未加蓋班印 及註明退費規定、111年消防安全設備檢修申報書現場未出 示、教師謝○憶、職工簡○珊未於補習班資訊管理系統登 錄及未依規定實施短期補習班補習服務契約等項。",限期改善件次,2022-11-25,府教社字第1110455142號
123,私立裘琳恩美語短期補習班,2022-11-04,北斗鎮文子巷20之6號1-2樓,該班現況查無立案班牌，本府函文業者戶籍地，依限說明，未如期函復，將依規定辦理逕予撤銷立案。,限期改善件次,2022-11-14,府教社字第1110437250號
124,彰化縣私立主人翁文理技藝短期補習班,2022-11-04,彰化縣北斗鎮文子巷9之11號1樓、2樓、3樓,1、立案班牌「主人翁文理補習班」與立案班名不符且未載明核准立案文號、2、違規招收安親課輔。,限期改善件次,2022-11-17,府教社字第1110437692號
125,私立天韻音樂短期補習班,2022-11-04,彰化市延平路399號1-2樓,經查該班違規招收國小學生(補習班立案核准招收對象為國中生)及未依規定實施短期補習班補習服務契約等違規事項,限期改善件次,2022-11-14,府教社字第1110436309號
126,私立永全美語短期補習班,2022-11-01,社頭鄉信義三路74號1.2樓,"該班現況查無立案班牌，電話04-8736872為空號無法撥通，函文業者說明，倘未如期函復， 依規定辦理逕予撤銷立案",限期改善件次,2022-11-07,府教社字第1110428072號
127,彰化縣私立兒童私塾文理短期補習班,2022-11-01,彰化市忠誠路46號1、2、3樓,該班現況查無立案班牌且為私立吉兒園中心，本府函文業者戶籍地，依限說明，未如期函復，將依規定辦理逕予撤銷立案。,限期改善件次,2022-11-10,府教社字第1110436911號
128,彰化縣私立以琳音樂短期補習班,2022-10-31,彰化縣彰化市延平路399號1樓、2樓,"經查該班違規招收國小學生(補習班立案核准招收對象為國 中生)、繳費收據未加蓋補習班班印及加註退費規定、未依規定實施短期補習班補習服務契約及補習 班未設性騷擾防治申訴及調查處理辦法等項。",限期改善件次,2022-11-14,府教社字第1110426065號
129,彰化縣私立吉克森美術文理短期補習班,2022-10-27,彰化縣伸港鄉仁愛路52號1、2、3、4樓及56號1、2、3、4樓,"經查該班立案班牌未加註立案字號、繳費收據與立案班名 不符且所註明退費規定未更新、未依規定實施短期補習班 補習服務契約及補習班未設性騷擾防治申訴及調查處理辦 法等項。",限期改善件次,2022-11-07,府教社字第1110428989號
130,私立巧宜智珠心算短期補習班,2022-10-25,和美鎮德美路291號1樓,現況查無立案班牌，且無補習班經營跡象。,限期改善件次,2022-11-23,府教社字第1110444211號
131,彰化縣私立傑誠文理短期補習班,2022-10-23,彰化縣彰化市中正路一段338號1.2樓,"查該班增設國小安親班、繳費掣給收據未加蓋 班印、未與消費者簽訂補習服務契約及查無建物公安申報 資料等違規事項",限期改善件次,2022-11-22,府教社字第1110440645號
132,彰化縣私立勉德文理短期補習班,2022-10-18,彰化縣彰化市彰泰一街1號1、2樓,"經查該班未懸掛立案證書及立案班牌查無立案字號、增設 自然及全科班招生廣告、111年消防安全設備檢修申報書及 110年建築物防火避難設施與安全檢查申報結果通知書現場 未出示、查無補習班性騷擾防治申訴及調查處理辦法且未 依規定實施短期補習班補習服務契約等項。",限期改善件次,2022-10-27,府教社字第1110364628號
133,私立阿幾米德數學短期補習班,2022-10-14,彰化縣彰化市彰泰二街40號,查有違規增設阿幾米德數理招牌,限期改善件次,2022-10-17,府教社字第1110396852號
134,彰化縣私立育昇文理短期補習班,2022-10-13,彰化縣伸港鄉中華路556號1樓、2樓,經查補習班未懸掛立案證書.廣告違規增設數學科及安親課輔班,限期改善件次,2022-11-10,府教社字第1110436911號
135,彰化縣私立鼎烽科學技藝文理短期補習班,2022-10-12,員林市三民東街218號1、2樓,"1、違規招生安親課輔 2、未上本縣補習班資訊管理系統更新教職員工名冊",限期改善件次,2022-10-21,府教社字第1110402560A
136,私立大家語文心算藝術短期補習班,2022-10-11,彰化市光復路18號、彰化市長興街35號,查無立案班牌、消防安全設備檢修申報書及建築物防火避難設施與安全檢查申報結果通知書現場未出示及未依規定實施短期補習班補習服務契約等項。,限期改善件次,2022-11-14,府教社字第1110443651號
137,私立翰遠美術短期補習班,2022-10-08,和美鎮竹營里忠孝路60號1-2樓,"經查無補習班立案班牌、招牌違規增設安親課輔班及正音班、111年消防安全設備檢修申報書及未依規定實施短期 補習班補習服務契約等項。",限期改善件次,2022-11-11,府教社字第1110435907號
138,私立高欣美語短期補習班,2022-10-06,線西鄉沿海路二段100號1.2樓,聘用教師未依規定辦理,限期改善件次,2022-10-28,府教社字第1110420215號
139,私立新資優生珠心算短期補習班,2022-10-05,彰化市忠誠路92號1.2樓,經查貴班無補習班立案班牌、廣告違規增設安親課輔班、且未依規定實施短期補習班補習服務契約等項。,限期改善件次,2022-10-14,府教社字第1110392493號
140,彰化縣私立大勝文理短期補習班,2022-10-04,彰化縣彰化市進德路29號1-4樓,"經查該班違規招收國小美語班學生共15人(立案招收對象為 國中生)且立案班牌查無立案字號、111年消防安全設備檢修申報未出示、未依規定實施短期補習班補習服務契約及不當對待體罰學生等項。",限期改善件次,2022-10-14,府教社字第1110333418A號
141,彰化縣私立福瑞斯特美語短期補習班,2022-09-23,彰化縣員林市員林大道三段102號1樓,"1、繳款收據現場未出示、2、補習班未訂定處理個人資 料檔案安全維護計畫3、教職員工未至本縣補習班資訊管理系統更新等項",限期改善件次,2022-10-25,府教社字第1110411276號
142,私立全成美語短期補習班,2022-09-15,員林市林森路286號1.2.3樓,該班未訂定處理個人資料檔案安全維護計畫,限期改善件次,2022-10-07,府教社字第1110380811A號
143,私立吉博士數學短期補習班,2022-08-31,花壇鄉三芬路27巷37號1.2樓,"1、招牌與立案班名不符且未載明核准立案文號 2、繳款收據格式不符 3、立案證書未懸掛於補習班內足資辨識之明顯處 4、消防安全設備檢修申報書及建築物防火避難設施與安全檢查申報結果通知書現場未出示。",限期改善件次,2022-09-08,府教社字第1110348064號
144,私立佳群數學短期補習班,2022-08-31,彰化縣花壇鄉中正路193號1、2樓,"1.貴班招牌未載明核准立 案文號、2.繳款收據格式不符、3.建築物防火避難設施與安全檢查申報結果通知書現場未出示、4.補習班未訂處理個人資 料檔案安全維護計畫。",限期改善件次,2022-09-10,府教社字第1110348424號
145,私立建志文理短期補習班,2022-08-31,花壇鄉成功街208巷11號1-2樓及208巷9號1-2樓,"1.招牌與立案班名不符且未載明核准立案文號、2.未經核准違規招生國語及作文、3.立案證 書未懸掛於補習班內足資辨識之明顯處、4.繳款收據格式不符",限期改善件次,2022-09-12,府教社字第1110348598號
147,彰化縣私立保昇文理短期補習班,2022-08-30,員林市南平街142號2樓,"1、招牌未載明核准立案文號 2、立案證書未懸掛於補習班內足資辨識之明顯處 3、未經核准擴充1樓班舍。",限期改善件次,2022-09-13,府教社字第1110346543號
148,私立譽霖文理短期補習班,2022-08-29,花壇鄉長沙村成功街163號1.2樓,"1、招牌「譽霖文理補習班」與立案班名不符且未載明核准立案文號 2、建築物防火避難設施與安全檢查申報結果通知書現場未出示 3、未依規定實施短期補習班補習服務契約等項。",限期改善件次,2022-09-30,府教社字第1110378926號
149,私立高欣美語短期補習班,2022-08-29,線西鄉沿海路二段100號1.2樓,"補習班查無立案班牌,招牌違規增設安親課輔班及美術才藝等班、消防安全設備檢修申報書及建築物防火避難設施與安全檢查申報結果通知書現場未出示及未依規定實施短期補習班補習服務契約等項。",限期改善件次,2022-09-23,府教社字第1110370815號
150,私立立微文理短期補習班,2022-08-29,彰化縣花壇鄉光明路4號1、2樓,"1.招牌「私立立微文理短期補習班」未載明核准立案文號 2、繳款收據格式不符 3.補習班未訂處理個人資料檔案安全維護計畫等項。",限期改善件次,2022-09-30,府教社字第1110379124號
151,彰化縣私立鷹翔文理短期補習班,2022-08-25,竹塘鄉竹塘村仁愛街58巷16號2樓,現況查無立案班牌，且無經營跡象。,限期改善件次,2022-09-22,府教社字第1110361494號
152,私立學林文理短期補習班,2022-08-25,二林鎮南安路44號1.2樓,該班違反補教法第9條第7項，依規定廢止立案。,公告撤銷立案,2022-09-01,府教社字第1110331140號
153,私立宏名數學英語短期補習班,2022-08-25,二林鎮南安路30號1-4樓,"1、貴班繳款收據格式不符 2、建築物防火避難設施與安全檢查申報結果通知書現場未出示 3、補習班未訂處理個人資料檔案安全維護計畫等項。",限期改善件次,2022-09-08,府教社字第1110344169號
154,私立資優林肯美語短期補習班,2022-08-25,二林鎮仁愛路345號1.2樓,現況查無立案班牌，且無經營跡象，本府依短期補習班設立及管理準則第36條規定逕予撤銷立案,限期改善件次,2022-09-22,府教社字第1110361640號
155,私立力恩美語短期補習班,2022-08-25,埤頭鄉文鄉路116號1.2樓,現況查無立案班牌，且無經營跡象。,限期改善件次,2022-09-23,府教社字第1110365612號
156,私立佳彥數學短期補習班,2022-08-24,溪湖鎮大溪路二段365巷75號1.2樓,"1.立案招牌「佳彥數學補習班」與立案班名不符且未載明核准立案文號 2、違規招生安親課輔 3、繳款收據格式不符 4、未依規定實施短期補習班補習服務契約等項",限期改善件次,2022-09-08,府教社字第1110343678號
157,私立黃尚文理短期補習班,2022-08-24,溪湖鎮大溪路二段362號1.2樓,"1、招牌「黃尚文理補習班」與立案班名不符 2、未經核准擅自招生國小對象 3、繳款收據格式不符 4、消防安全設備檢修申報書及建築物防火避難設施與安全檢查申報結果通知書現場未出示",限期改善件次,2022-09-08,府教社字第1110344429號
158,私立陳傑文理短期補習班,2022-08-23,員林市正興街70號1.2.3樓,"1.招牌「陳傑短期文理補習班」與立案班名不符且未載明核准立案文號 2、立案證書未懸掛於補習班內足資辨識之明顯處 3、教師林○渝良民證及短期補習班補習服務契約現場未出示 4、未經核准擅自招生類科及招生對象國小及高中等項。",限期改善件次,2022-09-21,府教社字第1110365155號
159,私立簡誼高欣英語短期補習班,2022-08-23,線西鄉沿海路二段100號1.2樓,"補習班發生教師涉及性騷擾情事，且查無 111年補習班性騷擾防治申訴及調查處理辦法等項。",限期改善件次,2022-09-15,府教社字第1110359097號
160,彰化縣私立育昇美語短期補習班,2022-08-23,伸港鄉中華路556號1.2樓,廣告違規增設數學科及安親課輔班、消防安全設備檢修申報書及建築物防火避難設施與安全檢查申報結果通知書現場未出示及未出示短期補習班補習服務契約書。,限期改善件次,2022-09-02,府教社字第1110341287號
161,彰化縣私立聯成電腦美語短期補習班,2022-08-18,彰化縣彰化市中正路一段544號1樓、2樓,"貴班應以與學員或其法定代理人所簽訂之書面契約，而非 以空白之短期補習班定型化服務契約範本報府備查。",限期改善件次,2022-09-02,府教社字第1110331246號
162,私立東亞插花短期補習班,2022-08-18,員林市中正路528巷12號,立案班牌未依規定全名書寫及未顯示立案文號。,限期改善件次,2022-09-28,府教社字第1110364454號
163,私立全成美語短期補習班,2022-08-18,員林市林森路286號1.2.3樓,"補習班未訂處理個人資料檔 案安全維護計畫。",限期改善件次,2022-10-05,府教社字第1110380811號
164,彰化縣私立冠綸文理短期補習班,2022-08-17,永靖鄉瑚璉村新興路123號1樓、2樓,"1、立案招牌未載明核准立案文號 2、未出示短期補習班補習服務契約書。",限期改善件次,2022-08-30,府教社字第1110325287號
165,彰化縣私立育勝文理短期補習班,2022-08-16,鹿港鎮文化街108號1-2樓,現況查無立案班牌，且無補習班經營跡象。,限期改善件次,2022-09-15,府教社字第1110351821號
166,私立智慧美語短期補習班,2022-08-16,鹿港鎮安順街54號1.2樓,現況查無立案班牌，且補習班鐵門深鎖未營業。,限期改善件次,2022-09-16,府教社字第1110351844號
167,私立冠軍文理短期補習班,2022-08-15,鹿港鎮復興路139號1.2樓,"補習班發生教師涉及性騷擾貴班未成年女學生情事，且查無 111年補習班性騷擾防治申訴及調查處理辦法等項。",限期改善件次,2022-09-02,府社保護字第1110340053號
168,私立國語日報語文藝術短期補習班,2022-08-15,彰化縣彰化市光復路18號,"補習班發生教師涉及性騷擾情事，且查無 111年補習班性騷擾防治申訴及調查處理辦法等項。",限期改善件次,2022-09-16,府教社字第1110360453號
169,首席經典名品有限公司附設彰化縣私立大東海法商短期補習班彰化分班,2022-08-12,彰化市三民路17號1、2樓,1.廣告招牌以「永久免費保證班」字樣違規招生、2.查無立案班牌及核准立案文號、3許舒婷等2位職員未於本縣補習班資訊管理系統更新及登錄、4.學員繳款收據未出示、5.未依規定實施短期補習班補習服務契約等項。,限期改善件次,2022-09-01,府教社字第1110341287號
170,東海國際電腦資訊有限公司附設彰化縣私立大龍海法商短期補習班,2022-08-12,溪湖鎮員鹿路三段101號1-2樓,1.廣告招牌以「永久免費保證班」字樣違規招生2.繳款收據退費規定未更新、3.課程收費方式未依各期分別收費,限期改善件次,2022-08-24,府教社字第1110323087號
171,私立威力師文理短期補習班,2022-08-11,福興鄉員鹿路二段190號,招牌未載明核准立案文號、消防安全設備檢修申報書及建築物防火避難設施與安全檢查申報結果通知書現場未出示。,停止招生,2022-07-28,府教社字第1110283370號
172,大東海開發建設有限公司附設彰化縣私立大東海法商短期補習班,2022-08-11,員林市新生路238號1.2.3.4樓,"1.廣告招牌以「永久免費保證班」字樣違規招生，2.招牌「大東海」與立案班名不符且未載明 核准立案文號、3職員莊○螢已離職及林○瑩、吳○蓁 等2位職員未於本縣補習班資訊管理系統更新及登錄職員名 冊、4.繳款收據退費規定未更新、5.課程收費方式未依各期分別收費、6.消防安全設備檢修申報書及建築物防火避難設施與安全檢查申報結果通知書現場未出示。",限期改善件次,2022-08-24,府教社字第1110323358號
173,私立立志文理短期補習班,2022-08-09,彰化市南郭路一段47巷13號5樓,現況查無立案班牌，且無補習班經營跡象。,限期改善件次,2022-11-29,府教社字第1110466214號
174,私立萊恩美語短期補習班,2022-08-03,花壇鄉長沙村中正路105巷7號3樓,"1.立案招牌與立案班名不符 2、立案證書未懸掛於補習班內足資辨識之明顯處 3、繳款收據格式不符 4、職員未登錄本縣補習班資訊管理系統 5、建築物防火避難設施與安全檢查申報結果通知書現場未出示。",限期改善件次,2022-08-24,府教社字第1110314969號
175,私立馬丁英語短期補習班,2022-08-03,花壇鄉長沙村中正路101號1、2、3樓,"1.繳款收據格式不符 2、履約保證證明現場未出示 3、未出示短期補習班補習服務契約等項。",限期改善件次,2022-08-24,府教社字第1110314306號
176,私立小豆芽文理短期補習班,2022-08-01,福興鄉員鹿路二段190號,招牌增設安親與立案班名不符且未載明核准立案文號、超收國中小學生未核備.,限期改善件次,2022-08-25,府教社字第1110318823號
177,彰化縣私立金博士美語短期補習班,2022-07-28,大城鄉大城村西平路72號1、2樓,"1、立案招牌「彰化縣小博士美語短期補習班」與立案班名不符 2、未經核准擅自遷移班址(彰化縣大城鄉大城村西平路75號) 3、繳款收據格式不符且違規招生安親課輔 4、未經核准擅自招生珠心算、美術班、作文班、書法班及幼兒招生對象 5、建築物防火避難設施與安全檢查申報結果通知書現場未出示等項",限期改善件次,2022-08-24,府教社字第1110313863號
178,私立勁暘文理短期補習班,2022-07-26,埔鹽鄉中正路182-5號1.2樓,"1.未經核准擅自招生國小對象 2、繳款收據格式不符",限期改善件次,2022-08-12,府教社字第1110304646號
179,彰化縣私立諾貝爾文理短期補習班,2022-07-21,彰化市自強路332之1號1、2樓,"經查貴班班牌與立案班名不符(無彰化縣字樣)及未依規定 實施短期補習班補習服務契約等項。",限期改善件次,2022-08-26,府教社字第1110322099號
180,私立英倫美語短期補習班,2022-07-20,埔鹽鄉員鹿路二段106-1號1.2樓,"1、貴班有違規增班(科)及招生國小安親課輔 2、繳款收據格式不符 3、消防安全設備檢修申報書及建築物防火避難設施與安全檢查申報結果通知書現場未出示",限期改善件次,2022-08-09,府教社字第1110297244號
181,彰化縣私立學仁文理短期補習班,2022-07-20,和美鎮彰新路二段406號2樓,"經查補習班111年消防安全設備檢修申報書及110年建築物防 火避難設施與安全檢查申報結果通知書現場未出示且未依 規定實施短期補習班補習服務契約等項。",限期改善件次,2022-08-26,府教社字第1110321628號
182,私立夏爾英文短期補習班,2022-07-20,和美鎮糖友三街62號1.2樓,"經查貴班無補習班立案班牌、廣告違規增設小學堂安親國 語正音班及國中小數學(國小安親、國中小數學班未經核 准)及未依規定實施短期補習班補習服務契約、現場有國小 學生8人等項。",限期改善件次,2022-08-26,府教社字第1110321019號
183,私立立達文理短期補習班,2022-07-19,員林市靜修東路10.12號,"1.繳款收據格式不符 2、未出示個人資料維護檔案計畫書。",限期改善件次,2022-08-15,府教社字第1110312884號
184,私立麥尼克美語短期補習班,2022-07-19,員林市靜修路45巷6號1-2樓,班牌未依規定全名書寫。,限期改善件次,2022-08-18,府教社字第1110315488號
185,私立根西密英語短期補習班,2022-07-15,員林市中山路二段321號1-3樓,"1.繳款收據格式不符 2、消防安全設備檢修申報書及建築物防火避難設施與安全檢查申報結果通知書現場未出示",限期改善件次,2022-08-05,府教社字第1110295355號
186,彰化縣私立貝兒熊文理短期補習班,2022-07-15,員林市法院街88號1、2樓,"1、違規招生課輔安親班 2、未製作繳款收據 3、未出示短期補習班補習服務契約等項。",限期改善件次,2022-08-05,府教社字第1110295494號
187,私立資學數學英語短期補習班,2022-07-15,員林市中山路二段287號1、2樓,"1、繳款收據格式不符 2、教師蔡○婷及黃○盟已離職未於本縣補習班資訊管理系統更新等項。",限期改善件次,2022-08-09,府教社字第1110297043號
188,彰化縣私立恩杏文理短期補習班,2022-07-14,員林市三和里14鄰正興街2號1-4樓,"1、立案招牌未載明核准立案文號 2、立案證書未懸掛於補習班內足資辨識之明顯處 3、貴班教師李O潔已離職未於本縣補習班資訊管理系統更新及外籍教師未登錄補習班資訊管理系統、 4、建築物防火避難設施與安全檢查申報結果通知書現場未出示等項",限期改善件次,2022-07-25,1110276348A
189,私立格祥林文理短期補習班,2022-07-13,"花壇鄉 長沙村中正路152號1~2樓","1.立案招牌與立案班名不符並未載明核准立案文號 2、未製作繳款收據等項。",限期改善件次,2022-07-27,府教社字第1110284974號
190,彰化縣私立志揚文理短期補習班,2022-07-13,彰化縣花壇鄉中正路160號1樓、2樓,"1.未經核准擅自招生類科作文班 2、繳款收據格式不符",限期改善件次,2022-08-05,府教社字第1110296876號
191,彰化縣私立育群文理短期補習班花壇分班,2022-07-13,花壇鄉學前路71號1、2、3樓,"1、立案招牌未載明核准立案文號 2、未出示短期補習班補習服務契約等項。",限期改善件次,2022-07-27,府教社字第1110285248號
192,私立育群文理短期補習班,2022-07-13,花壇鄉學前路103號1.2樓,"1、繳款收據格式不符 2、未出示短期補習班補習服務契約等項。",限期改善件次,2022-07-27,府教社字第1110285086號
193,私立育成美語短期補習班,2022-07-08,花壇鄉中正路60之6號1、2樓,1.立案證書未懸掛於補習班內足資辨識之明顯處2.教師已離職未於彰化縣補習班資訊管理系統更新等項。,限期改善件次,2022-07-27,府教社字第1110283923號
194,彰化縣私立滺謐文理短期補習班,2022-07-08,彰化縣花壇鄉中正路56之18號1樓、2樓,立案招牌與立案班名不符且未載明核准立案文號。,限期改善件次,2022-07-27,府教社字第1110283653號
195,私立強尼美語短期補習班,2022-07-07,彰化縣花壇鄉成功街186號1、2樓,查該班未有招生招牌，現況無補習班經營，依規定撤銷立案。,公告撤銷立案,2022-07-28,府教社字第1110290447號
196,鎮大教育股份有限公司附設彰化縣私立正大教育文理短期補習班,2022-07-07,花壇鄉長沙村成功街181號1、2樓及成功街190號1、2樓,短期補習班補習服務契約書未出示。,限期改善件次,2022-07-27,府教社字第1110283539號
197,彰化縣私立莉特文理短期補習班,2022-06-30,彰化市忠誠路55號1、2樓,"補習班查無立案班牌,招牌違規增設安親課輔班及作文才藝等班、消防安全設備檢修申報書及建築物防火避難設施與安全檢查申報結果通知書現場未出示及未依規定實施短期補習班補習服務契約等項。",限期改善件次,2022-07-07,府教社字第1110252100號
198,私立昇達珠算短期補習班,2022-06-29,鹿港鎮三民路195號1.2樓,"經查貴班違規增設安親課輔廣告布條且立案班牌查無立案 字號、未依規定實施短期補習班補習服務契約等項。",限期改善件次,2022-07-22,府教社字第1110275139號
199,聯合成功教育事業股份有限公司附設彰化縣私立翔宇文理短期補習班,2022-06-24,彰化市光復路100號1-7樓,經查貴班教師張○恩未於補習班資訊管理系統登錄，且查無111年補習班性騷擾防治申訴及調查處理辦法等項。,限期改善件次,2022-07-21,府教社字第1110268443號
200,彰化縣私立聯成電腦美語短期補習班,2022-06-23,彰化縣彰化市中正路一段544號1樓、2樓,"經查補習班收據未加註退費規定及未蓋補習班班印、應與學員 簽訂補習服務契約(現況所査與學員簽訂之服務契約為學員 參訓定型化契約書)、補習班出示定型化服務契約應記載事 項審閱期為5日；而非簽約後5日(未依規定與消費者簽訂補習班服務契約)及查有職工陳○婷等3人異動未於補習班資訊 管理系統登錄等項。",限期改善件次,2022-07-25,府教社字第1110283613號
201,揚鼎文教有限公司附設彰化縣私立佳新文理短期補習班,2022-06-23,溪湖鎮大公路68、70號1、2、3樓,"1.繳款收據格式不符 2、消防安全設備檢修申報書及建築物防火避難設施與安全檢查申報結果通知書現場未出示",限期改善件次,2022-08-03,府教社字第1110295037號
202,彰化縣私立鍾老師珠心算文理短期補習班,2022-06-22,員林市三多里永安街207號1、2樓及211號1樓,現場招生招牌未經核准擅自招生幼稚園對象。,限期改善件次,2022-07-20,1110276979
203,私立大同水電工程短期補習班,2022-06-22,員林市莒光路三一○號,1.經查立案招牌年久失修與立案班名不符2.建築物防火必難設備安全檢查申報書現場未出示等項。,限期改善件次,2022-07-20,府教社字第1110277049號
204,彰化縣私立立業文理短期補習班,2022-06-21,福興鄉員鹿路二段243號1、2、3、4樓,"1、經查繳款收據格式不符 2、教職員工未於彰化縣補習班資訊管理系統登錄更新2、消防安全設備檢修申報書及公安現場未出示 3、未依規定實施短期補習班補習服務契約等項。",限期改善件次,2022-07-20,府教社字第1110272958號
205,私立勁揚文理短期補習班,2022-06-21,福興鄉員鹿路二段338巷6弄1號1.2樓,"1.查立案招牌與立案班名不符 2、繳款收據格式不符且違規招生安親班 3、教師未於彰化縣補習班資訊管理系統登錄更新 4、消防安全設備檢修申報書現場未出示等項。",限期改善件次,2022-07-20,府教社字第1110272748號
206,彰化縣私立兒童私塾文理短期補習班,2022-06-17,彰化市忠誠路46號1、2、3樓,現況查無立案班牌，且無補習班經營跡象。,限期改善件次,2022-07-07,府教社字第1110252100號
207,私立宏文珠算短期補習班,2022-06-16,社頭鄉民生路六八五巷八號,"1.查立案招牌「宏文補習班」與立案班名不符並未載明核准立案文號 2、繳款收據格式不符",限期改善件次,2022-07-20,府教社字第1110272614號
208,私立佳陽文理短期補習班,2022-06-15,花壇鄉虎山街295巷20弄8號2、3樓,1.立案班名老舊未顯示立案全名、2.繳款收據格式不符、3.公安申報書及短期補習班補習服務契約書未出示,限期改善件次,2022-07-13,府教社字第1110266544號
209,私立金紅娘美髮短期補習班,2022-06-15,彰化市長興街139號一樓,現況查無立案班牌，且無經營跡象。,限期改善件次,2022-06-23,府教社字第1110227294號
210,私立富美舞蹈短期補習班,2022-06-15,彰化市成功路215之3號4樓,立案班牌未依規定全名書寫。,限期改善件次,2022-07-13,府教社字第1110266325號
211,私立彰辰電腦短期補習班,2022-06-15,彰化市民生路三五一號,該場址已無經營，依規定撤銷立案。,公告撤銷立案,2022-07-20,府教社字第1110273430號
212,私立厚達珠心算短期補習班,2022-06-09,和美鎮東萊路90之2號1.2.3.4樓,招牌與立案班名不符且未載明核准立案文號及珠心算類科、查無補習班立案班牌及未出示短期補習班補習服務契約書。,限期改善件次,2022-06-30,府教社字第1110245448號
213,私立傑出文理短期補習班,2022-06-07,社頭鄉員集路二段247巷106號1-2f,1.立案招牌與立案班名不符2.未經核准增加類科及招生對象國小及高中,限期改善件次,2022-07-07,府教社字第1110251725號
214,彰化縣私立凱勝文理短期補習班,2022-06-07,社頭鄉仁雅村和平三路87號1、2樓,立案招牌與立案班名不符,限期改善件次,2022-07-06,府教社字第1110251590號
215,彰化縣私立磊晨文理短期補習班,2022-06-07,社頭鄉社頭村員集路二段247巷44號1樓,立案招牌未顯示立案核准文號。,限期改善件次,2022-07-07,府教社字第1110251307號
216,私立眾心文理短期補習班,2022-06-07,社頭鄉員集路二段四十七號,立案招牌未顯示立案核准文號,限期改善件次,2022-07-06,府教社字第1110251379號
217,彰化縣私立耘潼技藝短期補習班,2022-06-01,員林市西興街23號1、2樓,"1.經查該班未懸掛立案證書 2、未經核准增設成人運動課程 3、該班繳款收據格式不符4、消防及公共安全申報書現場未出示。",限期改善件次,2022-06-22,府教社字第1110231601號
218,私立柏克萊美語作文數學短期補習班,2022-05-19,員林市浮圳路二段四六五、四六七號,"1.立案證書未懸掛於補習班內足資辨識之明顯處 2、聘用教師未於本縣補習班資訊管理系統登錄 3、消防安全設備檢修申報書及建築物防火避難設施與安全檢查申報結果通知書現場未出示。",限期改善件次,2022-05-27,府教社字第1110195386號
219,私立群元珠心算短期補習班,2022-05-17,大村鄉大村村忠孝街92-1號,該班未出示短期補習班補習服務契約書,限期改善件次,2022-06-21,府教社字第1110231357號
220,私立志佳文理短期補習班,2022-05-17,彰化縣伸港鄉彰新路七段721號,"招牌與立案班名不符且未載明核准立案文號、現場教室4間，招收國小學生共67人 ,超收國中小學生未核備及未出示短期補習班補習服務契約書。",停止招生,2022-06-23,府教社字第1110231808號
221,私立新易學通文理短期補習班,2022-05-14,彰化市泰安二街140號2.3.4樓,經查臺端於110年2月僱用教師溫泓光前，未檢具該員三個月內核發之警察刑事紀錄證明書且未於彰化縣補習班資訊管理系統登錄，已違反補習及進修教育法第9條第4項及第9項規定。,限期改善件次,2022-06-21,府教社字第1110221111號
222,彰化縣私立夢想城堡文理短期補習班,2022-05-10,員林市大同路二段256號1、2樓,1.未經核准擅自招生學齡前、高中及成人班對象、2.違規招生課後安親班情形等項,限期改善件次,2022-05-27,府教社字第1110193509號
223,彰化縣私立夢想城堡文理短期補習班,2022-04-29,員林市大同路二段256號1、2樓,1.該班雇用教師未檢附良民證及未登錄本縣補習班資訊管理系統。,停止招生,2022-06-07,府教社字第1110185928號
224,私立天馳文理短期補習班,2022-04-28,彰化市中正路二段5號6樓,"增設7樓2間教室目前已關閉暫停使用，惟查有天馳補習班廣告(彰化縣彰化市中正路二段5號7樓)、7樓 消防檢修部分有請現場人員確定後請消防公司合併申報列 管且6樓緊急照明燈4具故障、補習班行政人員李○綾未於補習班資訊管理系統登錄及未依規定實施短期補習班補習 服務契約等項。",限期改善件次,2022-06-16,府教社字第1110224845號
225,私立誠德文理短期補習班,2022-04-23,"彰化市泰和路二 段402號",招牌未載明核准立案文號、消防安全設備檢修申報書及建築物防火避難設施與安全檢查申報結果通知書現場未出示。,停止招生,2022-05-03,府教社字第1110156020號
226,私立陳贊民文理短期補習班,2022-04-21,彰化市中華路93號5樓,經查貴班無補習班立案班牌、教師盧○皓於111年2月18日到貴班任職，未於補習班資訊管理系統登錄、且查無111年補習班性騷擾防治聲明啟事及處理辦法及未依規定實施短期補習班補習服務契約等項。,限期改善件次,2022-06-30,府教社字第1110245448號
