序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
15,基隆市私立立昇文理短期補習班,2021-03-03,基隆市中正區中正路666-1號2樓,"１、原申請核准班名「基隆市私立立昇文理短期補習班」、立案文號「基府教社參字第0930008618號」，惟貴班對外懸掛招牌「基隆市私立立昇補習班」、「基府教社字第0950081號」，違反基隆市私立短期補習班設立及管理規則（以下簡稱設立及管理規則）第17條規定。 ２、未將班內新進教職員工相關資料備文函報本府核備，致未登錄至直轄市及各縣市短期補習班資訊管理系統，違反短期補習班設立及管理準則第11條之1規定。 ３、收費收據立案文號應為「基府教社參字第0930008618號」，非變更文號「基府教終參字第1050243871號」。 ４、未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反設立及管理規則第40條規定。 ５、未即時確認及更新「直轄市及各縣市短期補習班資訊管理系統─基本資料維護─履約保證機制、飲用水設備、實際招收人數」。 ６、原申請核准立案科目為英文科1班、數學科1班等計2班，學生入學資格為國小，現場查有2間教室20位國小學生進行學校作業輔導，涉及兒童課後照顧服務中心業務（俗稱安親班），違反設立及管理規則第41條規定。",限期改善件次,2021-03-12,基府教終貳字第1100210879B號
16,基隆市私立儒林文理短期補習班,2021-01-27,基隆市仁愛區仁一路305號7-8樓,"１、依基隆市私立短期補習班設立及管理規則（以下簡稱設立及管理規則）第23條規定，補習班置班主任一人，應為「專任」，綜理班務，查班主任林麗瑜是日不在班，請貴班依規辦理。 ２、未將班內新進教職員工相關資料備文函報本府核備，致未登錄至直轄市及各縣市短期補習班資訊管理系統，違反短期補習班設立及管理準則第11條之1規定。 ３、非採「按月收費」方式，未提供履約保證機制證明。 ４、未提供基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反設立及管理規則第40條規定。 ５、未即時確認及更新「直轄市及各縣市短期補習班資訊管理系統─基本資料維護─履約保證機制、飲用水設備、實際招收人數」。 ６、原申請核准立案科目為高中國文科1班、高中英文科1班、高中數學科1班、高中化學科1班與高中物理科1班等計5班，學生入學資格為高級中學，現場查有1間教室2位學生自主自習，尚符規定。",限期改善件次,2021-03-04,基府教終貳字第1100208683A號
17,社團法人中國青年救國團附設基隆市私立語文技藝短期補習班,2020-12-23,基隆市仁愛區成功一路133巷1號、基隆市仁愛區成功一路133巷1之1號,"１、增加隔間 ２、樓梯推放雜物（疑違反公寓大廈管理條例第16條） ３、貴班申請核准班設範圍僅至201教室。擅自擴充班舍（址）於教室302、303及嚕啦啦旅行社有限公司基隆分公司（現為財團法人「張老師」基金會基隆「張老師」中心）。 ４、原申請核准教室數為4間，現已變更班內教室數5間。 ５、（１）依短期補習班設立及管理準則第9條規定略以：「&amp;amp;hellip;貴班舍應有獨立之門牌號碼。」 （２）貴班與嚕啦啦旅行社有限公司基隆分公司（現為財團法人「張老師」基金會基隆「張老師」中心）為共同出入口，違反班舍應有獨立之門牌號碼原則。 ６、對外懸掛招牌應為原申請核准立案文號「基府教社字第023195號」，非核准變更字號「基府教設參字號第1030206873號」，違反基隆市私立短期補習班設立及管理規則（以下簡稱設立及管理規則）第17條規定。 ７、依設立及管理規則第23條規定，補習班置班主任一人，應為「專任」，綜理班務，查班主任高嘉翎兼任社團法人中國青年救國團直屬台灣省基隆市團務指導委員會出納，請貴班申請變更班主任，以符相關規定。 ８、未提供當年度公共意外責任險保險單。 ９、未提供與學員或其法定代理人簽訂109年04月01日公告修正之定型化契約，違反設立及管理規則第34條規定，勿僅製作1-2份供本府查核，卻未落實簽訂。 １０、社團法人中國青年救國團附設基隆市私立語文技藝短期補習班非為終身學習中心，其收據應依設立及管理規則第27條規定，載明補習班名稱、班址、立案證號、修業期間、收費項目、各項金額、總額及退費規定，勿將終身學習中心繳費證明單作為貴班收據，又另製作收費收據供本府查核，並未依法落實掣給正式收據。 １１、未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反設立及管理規則第40條規定。 １２、原申請核准立案科目為日文科7班、英文科7班、韓文科4班、美術科10班、運動科20班、瑜珈科15班、舞蹈科8班、烹飪科8班、音樂科5班、家政科2班、美容科2班、插花科1班、珠心算科1班等計90班，學生入學資格為國小以上，現場查有1間教室共計5位幼兒進行幼兒律動，涉及未經核准即擅自新增班級數，違反設立及管理規則第38條規定。 １３、未即時確認及更新「直轄市及各縣市短期補習班資訊管理系統─基本資料維護─履約保證機制、飲用水設備、實際招收人數」。",限期改善件次,2021-01-14,基府教終貳字第1100201861A號
18,基隆市私立鼎峰文理短期補習班,2020-10-14,基隆市信義區信一路133之1號2樓,"１、現場稽查，無人應門。 ２、請依規懸掛立案證書於明顯處後拍照。 ３、請提供收據（含收退費規定）。 ４、請提供履約保證機制。 ５、請提供109年4月1日公告修正之定型化契約。 ６、請提供當年度公共意外責任險保險單。 ７、請依性騷擾防治法第7條第2項規定，訂定「基隆市私立短期補習班性騷擾防治申訴及調查處理要點」 ８、未將班內全數教職員工（含設立人、班主任）相關資料登錄至直轄市及各縣市短期補習班資訊管理系統，違反短期補習班設立及管理準則第11條之1規定。",限期改善件次,2020-11-05,基府教終貳字第1090252711B號
1,基隆市私立佳英文理短期補習班,2024-03-27,基隆市仁愛區仁二路142號1-2樓,"１	現場未提供申報書，待查詢 ２	現場未檢附消防申報書 ３	依管理準則第19條規定，補習班置班主任一人，應為「專任」，綜理班務，查班主任吳宜霖已離職，請依規辦理。 ４	未將班內新進教職員工相關資料登錄至直轄市及各市短期補習班資訊管理系統，致與班內教職員工人數不符，違反管理準則第11條之1規定。 ５	未提供當年度公共意外責任保險單 ６	未張貼揭示及未提供與學員或其法定代理人簽訂109年04月01日公告修正定型化契約，違反管理準則第30條規定。 ７	原申請核准班名「基隆市私立佳英文理短期補習班」、班址「基隆市仁愛區仁二路142號1-2樓」、立案文號「基府教社字第036285號」，收據應載明補習班名稱、班址、立案證號、修業期間、收費項目、各項金額、總額及退費規定，惟查貴班收據未載明補習班名稱、班址、立案證號，未依學生繳費填寫修業期限，且退費規定依據法規名稱應為「短期補習班設立及管理準則」，非「基隆市私立短期補習班設立及管理規則」，請修正。 ８	原申請核准立案科目為為國小文理科（國語、數學）1班、國小文理科（國語、數學、自然、社會）5班及英文科1班，班級數共計7班，學生入學資格為國民小學或具有同等學力者，現場查有3間教室共計25位國小學生數學課程、1間教室12位國小學生進行英文課程，尚符規定。",限期改善件次,2024-05-02,基府教終貳字第1130220310C號
2,基隆市私立小吳平文理短期補習班,2024-03-27,基隆市仁愛區仁二路150號1-3樓,"１	現場未提供申報書，待查詢 ２	現場未檢附消防申報書 ３	原申請核准2間教室，擅自將2、3樓之輔導區作為教室使用，致各教室進行科目及可容納人數上限與原核定人數不符。 ４	未將班內新進教職員工相關資料登錄至直轄市及各市短期補習班資訊管理系統，致與班內教職員工人數不符，違反管理準則第11條之1規定。 ５	當年度公共意外責任保險單逾期，有效期間：112年12月25日。 ６	未張貼揭示及未提供與學員或其法定代理人簽訂109年04月01日公告修正定型化契約，違反管理準則第30條規定。 ７	原申請核准班名「基隆市私立小吳平文理短期補習班」、班址「基隆市仁愛區仁二路150號1-3樓」、立案文號「基府教社參字第0980126015號」，收據應載明補習班名稱、班址、立案證號、修業期間、收費項目、各項金額、總額及退費規定，惟查貴班收據未載明補習班名稱、班址、立案證號，未依學生繳費填寫修業期限，且退費規定依據法規名稱應為「短期補習班設立及管理準則」，非「基隆市私立短期補習班設立及管理規則」，請修正。 ８	原申請核准立案科目為為國小文理科（國語、數學）低A班、國小文理科（國語、數學、自然、社會）中A班，班級數共計2班，學生入學資格為國民小學或具有同等學力者，現場查有3間教室共計49位國小學生數學課程，雖符核准科目，未符申請核准班級數。",限期改善件次,2024-05-02,基府教終貳字第1130220310D號
1,基隆市私立隆華土木建築短期補習班,2024-08-05,基隆市仁愛區孝三路99巷7號4樓之2,"１	現場查核，無人應門。 ２	原申請核准班名「基隆市私立隆華土木建築短期補習班」、立案文號「基府教社參字第1030234997號」，其對外公告「九華文教機構」，涉及班舍出租、出借，違反管理準則第35條規定。",限期改善件次,2024-09-05,基府教終貳字第1130244048B號
2,基隆市私立吳老師文理短期補習班,2024-08-05,基隆市仁愛區孝三路32號1-4樓,"１	依管理準則第19條規定，補習班置班主任一人，應為「專任」，綜理班務，查班主任吳竺殷是日不在班，請依規辦理。 ２	未將班內新進教職員工相關資料登錄至直轄市及各市短期補習班資訊管理系統，致與班內教職員工人數不符，違反管理準則第11條之1規定。 ３	未提供收據。 ４	未張貼揭示及未提供與學員或其法定代理人簽訂109年04月01日公告修正定型化契約，違反管理準則第30條規定。 ５	未提供基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反管理準則第37條規定。 ６	原申請核准班名「基隆市私立吳老師文理短期補習班」、立案文號「基府教社字第067387號」、班址「基隆市仁愛區孝三路32號1-4樓」，收據應載明補習班名稱、班址、立案證號、修業期間、收費項目、各項金額、總額及退費規定，惟查貴班補習班名稱未完全、未載明班址、立案證號、退費規定，未符規定。 ７	原申請核准立案科目為珠心算科3班、國小文理科（國語、數學、生活、英文）1班、國小文理科（國語、英文、數學、自然、社會）1班、國中數學科1班、國中英文科1班，班級數共計7班，學生入學資格為國小、國中或具有同等學力者，現場查有1間教室32位國小學生躺在教室地板上午休、有廚房且有烹飪事實、讀物貼有吳老師課輔班，皆涉及兒童課後照顧服務中心業務（俗稱安親班），違反管理準則第38條規定。 ８	開班資訊有理化班，涉及未經核准即擅自增設辦理類科、班級，違反管理準則第35條規定。 ９	直轄市及各縣市短期補習班資訊管理系統─基本資料維護─實際招收人數有學齡前招收人數11人，未符申請核准招收對象。",限期改善件次,2024-09-05,基府教終貳字第1130244048A號
3,基隆市私立新吳平文理短期補習班,2024-05-02,基隆市中正區義一路18號7樓,"１	未張貼揭示及未提供與學員或其法定代理人簽訂109年04月01日公告修正定型化契約，違反管理準則第30條規定。 ２	原申請核准班名「基隆市私立新吳平文理短期補習班」、班址「基隆市中正區義一路18號7樓」、立案文號「基府教社參字第0930119132號」，收據應載明補習班名稱、班址、立案證號、修業期間、收費項目、各項金額、總額及退費規定，惟查貴班收據未載明補習班名稱、班址、立案證號，未依學生繳費填寫修業期限，且退費規定依據法規名稱應為「短期補習班設立及管理準則」，非「基隆市私立短期補習班設立及管理規則」，請修正。 ３	原申請核准立案科目為高中國文科1班、高中英文科1班、高中數學科1班、高中社會科1班、高中自然科1班，班級數共計5班，學生入學資格為高級中學或具有同等學力者，現場查有1間教室22位高中學生進行高中數學課程、1間教室9位高中學生進行高中國文課程、1間教室15位高中學生自習，尚符規定。",限期改善件次,2024-06-07,基府教終貳字第1130228191B號
4,基隆市私立吳平文理短期補習班,2024-05-02,基隆市中正區義一路18號8樓,"１	未張貼揭示及未提供與學員或其法定代理人簽訂109年04月01日公告修正定型化契約，違反管理準則第30條規定。 ２	原申請核准班名「基隆市私立吳平文理短期補習班」、班址「基隆市中正區義一路18號8樓」、立案文號「基府教社字第017411號」，收據應載明補習班名稱、班址、立案證號、修業期間、收費項目、各項金額、總額及退費規定，惟查貴班收據未載明補習班名稱、班址、立案證號，未依學生繳費填寫修業期限，且退費規定依據法規名稱應為「短期補習班設立及管理準則」，非「基隆市私立短期補習班設立及管理規則」，請修正。 ３	原申請核准立案科目為國中國文科1班、國中英文科1班、國中數學科1班、國中自然科1班、國中社會科1班、高中英文科1班、高中數學科1班，班級數共計7班，學生入學資格為國中、高中或具有同等學力者，現場查有1間教室9位國中學生進行國中英文課程、1間教室15位國中學生進行國中自然課程、4間教室共計45位國中學生自習，尚符規定。",限期改善件次,2024-06-07,基府教終貳字第1130228191A號
1,基隆市私立立昇文理短期補習班,2024-08-28,基隆市中正區中正路666-1號2樓,"１	依管理準則第19條規定，補習班置班主任一人，應為「專任」，綜理班務，查班主任王思彗是日不在班，請依規辦理。 ２	未將新進教職員工相關資料登錄至直轄市及各市短期補習班資訊管理系統、部分新進教職員工狀態為「審核不通過」，致與班內教職員工人數不符致與班內教職員工人數不符，違反管理準則第11條之1規定。 ３	原申請核准班名「基隆市私立立昇文理短期補習班」、立案文號「基府教社參字第0930008618號」，其對外懸掛招牌「基隆市私立立昇補習班」、合法立案字號未載明清楚，請修正。 ４	收據應載明補習班名稱、班址、立案證號、修業期間、收費項目、各項金額、總額及退費規定，惟查貴班收據皆未揭露相關資訊，違反管理準則第23條規定。 ５	未張貼揭示及未提供與學員或其法定代理人簽訂109年04月01日公告修正定型化契約，違反管理準則第30條規定。 ６	原申請核准立案科目為英文科1班、數學科1班，班級數共計2班，學生入學資格為國小或具有同等學力者，現場查有1間教室16位國小學生進行數學課程，尚符規定。 ７	另1間教室4位國小學生進行國語閱讀及數學課程，涉及未經核准即擅自增設辦理類科、班級，違反管理準則第35條規定。",限期改善件次,2024-09-06,基府教終貳字第1130245642B號
2,基隆市私立向日葵文理短期補習班,2024-08-21,基隆市中山區中和路97號1樓、基隆市中山區中和路97-1號1樓,"１	依管理準則第19條規定，補習班置班主任一人，應為「專任」，綜理班務，查班主任葉雅婷是日不在班，請依規辦理。 ２	申請核准班名「基隆市私立向日葵文理短期補習班」、立案文號「基府教社參字第1020182995號」，其對外懸掛招牌「基隆市私立向日葵文理短期補習班籌備處」未符規定，且立案文號未於明顯處載明相關資訊，違反管理準則第17條規定。 ３	離職教職員工於直轄市及各市短期補習班資訊管理系統移除，致與班內教職員工人數不符致與班內教職員工人數不符，違反管理準則第11條之1規定。 ４	未提供收據。 ５	未張貼揭示及未提供與學員或其法定代理人簽訂109年04月01日公告修正定型化契約，違反管理準則第30條規定。 ６	未提供基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反管理準則第37條規定。 ７	班舍平面圖未清楚載明教室尺寸，致無法計算各教室可容納人數可容納人數。 ８	原申請核准立案科目為國語文1班、數學科1班，班級數共計2班，學生入學資格為國小或具有同等學力者現場查有2間教室共計14位國小學生進行國語科課程，雖符申請核准科目，涉及未經核准即擅自增設辦理類科、班級，違反管理準則第35條規定。 ９	張貼「防疫期間，本場所僅提供教師及安親班學生進出&amp;amp;hellip;」，涉及兒童課後照顧服務中心業務（俗稱安親班），違反設立及管理規則第41條規定。",限期改善件次,2024-09-06,基府教終貳字第1130245579A號
3,基隆市私立耶魯文理短期補習班,2024-07-26,基隆市安樂區武嶺街213-2、213-3、213-4、247-3、247-4、247-5號,"１	依管理準則第19條規定，補習班置班主任一人，應為「專任」，綜理班務，查班主任陳美華是日不在班，請依規辦理。 ２	立案證書懸掛影本，違反管理準則第10條規定。 ３	核准班址（舍）為「基隆市安樂區武嶺街213-2、213-3、213-4、247-3、247-4、247-5號」，查當年度公共意外責任保險單僅有「基隆市安樂區武嶺街213-2、213-3、213-4、247-3、247-4」，未有「基隆市安樂區武嶺街247-5號」，請修正。 ４	申請核准班名「基隆市私立耶魯文理短期補習班」、立案文號「基府教社參字第0940117344號」，其對外懸掛招牌立案文號未於明顯處載明相關資訊，違反管理準則第17條規定。 ５	申請核准班名「基隆市私立耶魯文理短期補習班」、班址「基隆市安樂區武嶺街213-2、213-3、213-4、247-3、247-4、247-5號」、立案文號「基府教社參字第0940117344號」，收據應載明補習班名稱、班址、立案證號、修業期間、收費項目、各項金額、總額及退費規定，惟查貴班收據不符規定內容如下： （1）補習班名稱、班址未載明完全 （2）基府教社參字第1020155000號為變更字號非立案證號 （3）未確實填寫修業期間，無從認定為「按月收費」或「非按月收費」 （4）退費規定依據法規名稱應為「短期補習班設立及管理準則」，非「基隆市私立短期補習班設立及管理規則」。 ６	未提供基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反管理準則第37條規定。 ７	原申請核准立案科目為英文科3班、國語數學3班，班級數共計6班，學生入學資格為國中、國小或具有同等學力者現場查有1間教室有3位國中學生進行英文科課程、1間教室8位國中學生下課休息時間，尚符規定。 ８	另查有2間教室共計20位國小學生趴睡午休，涉及兒童課後照顧服務中心業務（俗稱安親班），違反管理準則第38條規定。 ９	對外懸掛招牌有高中部，理化專班、國文作文班，涉及未經核准即擅自增設辦理類科、班級，違反管理準則第35條規定。 １０	查基隆市私立儒林文理短期補習班核准立案班址為基隆市仁愛區仁一路305號7-8樓，惟貴班對外懸掛招牌有儒林文教機構，涉及班舍出租、出借，違反管理準則第35條規定。",限期改善件次,2024-08-28,基府教終貳字第1130243682C號
1,基隆市私立左岸文理才藝短期補習班,2024-12-25,基隆市仁愛區愛九路1號3樓,"１	現場未提供公安申報書，將爾後再行確認申報狀況。 ２	申請核准班名「基隆市私立左岸文理才藝短期補習班」、立案文號「基府教社貳字第1040241913號」，其對外懸掛招牌「左岸文理補習班」未符班名，請修正。 ３	對外懸掛招牌另有「裳楓堤國際語言中心」，疑似經營非屬短期補習教育之機構或業務，違反管理準則第38條規定。 ４	查核當日趙珮妤師教授兒童美語科，與申請核准教學科目為美術科不符。 ５	未張貼揭示及未提供與學員或其法定代理人簽訂109年04月01日公告修正定型化契約，違反管理準則第30條規定。 ６	原申請核准班名「基隆市私立左岸文理才藝短期補習班」、立案文號「基府教社貳字第1040241913號」、班址「基隆市仁愛區愛九路1號3樓」，收據應載明補習班名稱、班址、立案證號、修業期間、收費項目、各項金額、總額及退費規定，惟查貴班班名「基隆市私立左岸文理短期補習班」未更新，請修正。 ７	「直轄市及各縣市短期補習班資訊管理系統─基本資料維護─實際招收人數」有學齡前招收人數2人、高中招收人數3人、成人招收人數6人，未符申請核准招收對象。 ８	原申請核准立案科目為國小文理科（國語、英語、數學、自然、社會）1班、國中英文科1班、國中數學科1班、國中理化科1班、日文科1班、法文科1班、韓文科1班、西班牙文科1班、戲劇科1班、美術科1班，班級數共計10班，學生入學資格為國民小學、國民中學或具有同等學力者，現場查有1間教室1位國小學生進行英語課程，尚符規定。 ９	招生宣傳單「課後自主班」涉及兒童課後照顧服務中心業務（俗稱安親班），違反管理準則第38條規定。 １０	招生宣傳單兒童美語班、國小數學班、作文班、國中國文班、國中社會科及高中全科班，涉及未經核准即擅自增設辦理類科、班級，違反管理準則第35條規定。",限期改善件次,2025-01-06,基府教終貳字第1130267460C號
2,基隆市私立黌理文理短期補習班,2024-12-25,基隆市仁愛區愛三路128號8樓,"１	原申請核准班名「基隆市私立黌理文理短期補習班」、立案文號「基府教終壹字第1060206346號」，其對外懸掛招牌未於明顯處載明立案文號相關資訊，違反管理準則第17條規定。 ２	新進教職員工（李○宏）狀態為「審核不通過」，致與班內教職員工人數不符致與班內教職員工人數不符，違反管理準則第11條之1規定。 ３	非採「按月收費」方式，未提供履約保證機制證明。 ４	原申請核准班名「基隆市私立黌理文理短期補習班」、立案文號「基府教終壹字第1060206346號」、班址「基隆市仁愛區愛三路128號8樓」，收據應載明補習班名稱、班址、立案證號、修業期間、收費項目、各項金額、總額及退費規定，惟查貴班班名「基隆黌理文理短期補習班」未完整，請修正。 ５	原申請核准立案科目為為高中自然科1班、高中數學科1班、高中英文科1班、國中自然科1班、國中數學科1班、國中英文科1班、國小自然科1班，班級數共7班，學生入學資格為國小、國中、高中或具有同等學力者，現場查有1間教室3位國小學生進行國小自然科課程、1間教室2位學生未進行課程，尚符規定。",限期改善件次,2025-01-06,基府教終貳字第1130267460D號
3,基隆市私立奇瓦迪文理短期補習班,2024-12-11,基隆市信義區深溪路155號1-4樓,"１	未將新進教職員工（林淑敏）相關資料登錄至直轄市及各市短期補習班資訊管理系統，致與內教職員工人數不符致與班內教職員工人數不符，違反管理準則第11條之1規定 ２	非採「按月收費」方式，未提供履約保證機制證明。 ３	本府業於113年06月24日基府教終貳字第1130227059號函核准變更設立人，惟張貼揭示之109年04月01日公告修正定型化契約未變更設立人資訊，且核准字號有誤，違反管理準則第30條規定。 ４	本府業於113年06月24日基府教終貳字第1130227059號函核准變更設立人，所提供基隆市私立短期補習班個人資料檔案安全維護計畫及基隆市私立補習班揭露學生個人資料查核表，未變更設立人資訊，違反管理準則第37條規定。 ５	原申請核准班名「基隆市私立奇瓦迪文理短期補習班」、立案文號「基府教社參字第1040207732號」、班址「基隆市信義區深溪路155號1-4樓」，收據應載明補習班名稱、班址、立案證號、修業期間、收費項目、各項金額、總額及退費規定，惟查貴班核准立案文號：基府教社參字第10404207732號有誤，退費規定依據法規名稱應為「短期補習班設立及管理準則」，非「基隆市私立短期補習班設立及管理規則」。請修正。 ６	非採「按月收費」方式，未即時確認及更新「直轄市及各縣市短期補習班資訊管理系統─基本資料維護─履約保證機制、飲用水設備、實招收人數」。 ７	原申請核准立案科目為國小文理科（國語、數學）2班、國小文理科（國語、數學、社會、自然）4班、國小美語科2班、幼兒美語科3班、捏塑科1班，班級數共計12班，學生入學資格為幼兒、國民小學或具有同等學力者，現場查有1間教室11位國小學生進行國語課程、2間教室共計29位國小學生進行數學課程、3間教室共計22位國小學生下課休息時間，尚符規定。 ８	現場另查有1間教室7位國小學生進行學校作業輔導，涉及兒童課後照顧服務中心業務（俗稱安親班），違反管理準則第38條規定。",限期改善件次,2024-12-20,基府教終貳字第1130264963B號
4,基隆市私立安樂芝蔴街美語文理短期補習班,2024-11-06,基隆市安樂區安樂路二段153號6樓、基隆市安樂區安樂路二段155號2樓,"１	申請核准立案班址（舍）「基隆市安樂區安樂路二段153號6樓」避難器具燈故障。 ２	原申請核准教室數為5間，擅自變更將辦公室做為教室使用，致教室間數變成6間及可容納人數上限與原核定人數不符。 ３	非採「按月收費」方式，未提供履約保證機制證明。 ４	未張貼揭示及未提供與學員或其法定代理人簽訂109年04月01日公告修正定型化契約，違反管理準則第30條規定。 ５	原申請核准班名「基隆市私立安樂芝蔴街美語文理短期補習班」、立案文號「基府教社字第110304號」、班址「基隆市安樂區安樂路二段153號6樓、基隆市安樂區安樂路二段155號2樓」，收據應載明補習班名稱、班址、立案證號、修業期間、收費項目、各項金額、總額及退費規定，惟查貴班「基府教終貳字第1060252605號」為變更文號非立案文號，且退費規定依據法規名稱應為「短期補習班設立及管理準則」，非「基隆市私立短期補習班設立及管理規則」，請修正。 ６	非採「按月收費」方式，未即時確認及更新「直轄市及各縣市短期補習班資訊管理系統─基本資料維護─履約保證機制、飲用水設備、實招收人數」。 ７	原申請核准立案科目為國小文理科（國語、英文、數學、自然、社會）3班、珠心算科1班及國中數學科1班等計5班，學生入學資格為國民中學、國民小學或具有同等學力者，現場查有1間教室12位國小學生預備上英文課程，尚符規定。 ８	現場另有4間教室及1間辦公室共計43位學生，無進行課程，惟與原申請核准班級數未符，涉及未經核准即擅自增設辦理類科、班級，違反管理準則第35條規定。",限期改善件次,2024-11-15,基府教終貳字第1130257948C號
5,基隆市私立唯鈞文理短期補習班,2024-11-06,基隆市安樂區樂利三街126之1號2樓,"１	依管理準則第19條規定，補習班置班主任一人，應為「專任」，綜理班務，查班主任張凱銘另有工作，請依規辦理。 ２	申請核准班名「基隆市私立唯鈞文理短期補習班」、立案文號「基府教社參字第1000157490號」，其對外懸掛招牌未於明顯處載明立案文號相關資訊，違反管理準則第17條規定。 ３	未將班內新進教職員工（呂師、陳員、高員）相關資料登錄至直轄市及各市短期補習班資訊管理系統，致與班內教職員工人數不符，違反管理準則第11條之1規定。 ４	未張貼揭示及未提供與學員或其法定代理人簽訂109年04月01日公告修正定型化契約，違反管理準則第30條規定。 ５	收據應載明補習班名稱、班址、立案證號、修業期間、收費項目、各項金額、總額及退費規定，惟查貴班收據未揭露「補習班名稱、班址、立案證號」相關資訊，違反管理準則第23條規定。 ６	採「按月收費」方式及實招收人數，未即時確認及更新「直轄市及各縣市短期補習班資訊管理系統─基本資料維護─履約保證機制、飲用水設備、實招收人數」。 ７	原申請核准立案科目為國小文理科（國語、英語、數學、自然、社會）2班、國中英文科1班、國中數學科1班與國中自然科1班等計5班，學生入學資格為國民小學、國民中學或具有同等學力者，現場查有3間教室共計19位國小學生自習，尚符規定。 ８	另查有1間教室7位國小學生進行學校作業輔導，涉及兒童課後照顧服務中心業務（俗稱安親班），違反管理準則第38條規定。 ９	對外懸掛招生招牌有課輔班，涉及兒童課後照顧服務中心業務（俗稱安親班），違反管理準則第38條規定。 １０	對外懸掛招生招牌有全科班，涉及未經核准即擅自增設辦理類科、班級，違反管理準則第35條規定。",限期改善件次,2024-11-15,基府教終貳字第1130257948A號
6,基隆市私立大喆文理短期補習班,2024-09-11,基隆市安樂區安和一街129巷1號、基隆市安樂區安和一街129巷1-1號,"１	現場未提供公安申報書 ２	依管理準則第19條規定，補習班置班主任一人，應為「專任」，綜理班務，查班主任吳笛是日不在班，請依規辦理。 ３	立案證書未懸掛，違反管理準則第10條規定。 ４	未將班內新進教職員工（魯師）相關資料登錄至直轄市及各市短期補習班資訊管理系統，致與班內教職員工人數不符，違反管理準則第11條之1規定。 ５	當年度公共意外責任保險單逾期，有效期間：113年07月17日。 ６	未張貼揭示及未提供與學員或其法定代理人簽訂109年04月01日公告修正定型化契約，違反管理準則第30條規定。 ７	未提供收據。 ８	原申請核准立案科目為國小文理科(國語、英語、數學)2班、國小文理科(國語、英語、數學、自然、社會)2班，班級數共計4班，學生入學資格為國民小學或具有同等學力者，現場查有2間教室共計28位國小學生進行學校作業輔導，涉及兒童課後照顧服務中心業務（俗稱安親班），違反管理準則第38條規定。 ９	對外懸掛招牌有安親，涉及兒童課後照顧服務中心業務（俗稱安親班），違反管理準則第38條規定。",限期改善件次,2024-10-18,基府教終貳字第1130252400A號
