序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
308,私立全昇文理電腦美語短期補習班,2005-04-28,宜蘭市民權新路256號,擅自增班,限期改善件次,,
309,私立蘭揚美語短期補習班,2004-11-11,宜蘭市泰山路100之5、100之6號1至2樓,,糾正件次(列入違規紀錄),,
310,私立文心珠心算短期補習班,2004-07-22,蘇澳鎮南興路74號1樓,班名未依規定書寫,限期改善件次,,
311,私立標竿文理短期補習班,2004-07-06,宜蘭市新興路275號,擴充班舍,限期改善件次,,
312,私立青草原文理短期補習班,2004-06-09,宜蘭市宜蘭市民權新路102號,擴充班舍及增加班級數,限期改善件次,2004-06-16,府教終字第0930073832號
313,私立小荳苗短期補習班,2004-05-26,冬山鄉香南路259號1樓,,限期改善件次,,
314,私立精華語文短期補習班,2004-04-21,宜蘭市農權路119號3樓,擅自增班,限期改善件次,2004-4-26,府教終字第0930050569號
315,私立數學圈文理短期補習班,2004-04-21,宜蘭市宜蘭市農權路三段23號1樓,擅自擴充班舍,糾正件次(列入違規紀錄),2004-4-26,府教終字第0930050570號
316,私立大二結文理短期補習班,2004-04-07,五結鄉中正路3段186號5樓,,公告撤銷立案,,
317,私立方舟文理短期補習班,2004-04-07,羅東鎮公正路284巷25號,,限期改善件次,2004-04-26,府教終字第0930050716號
318,私立凱西美語短期補習班,2004-03-03,羅東鎮中華路178號1F,擅自擴充班址,限期改善件次,,
319,私立凱西美語短期補習班,2002-11-30,羅東鎮中華路178號1F,自行擴充班舍,糾正件次(列入違規紀錄),2002-11-30,32465
4,私立采藝舞蹈短期補習班,2024-05-30,五結鄉舊街二路126巷5號4-5樓,收費收據未載明退費規定,限期改善件次,2024-06-06,府教多字第1130092773號
5,私立狀元吉第文理短期補習班,2024-05-30,冬山鄉永安路258巷2號1~2樓,"未備置公共意外責任險 保單",限期改善件次,2024-06-06,府教多字第1130092777號
10,私立美地文理短期補習班,2024-05-29,五結鄉成興村成鳳路188巷34號1-2樓,增設國小國語課程,限期改善件次,2024-06-03,府教多字第1130091179號
11,私立張老師文理短期補習班,2024-05-29,蘇澳鎮大同路52號1-2樓,立案證書未懸掛於明顯處、未備置收費收據、未備置定型化契約、未備置個人資料檔案安全維護計畫、未備置補習班教職員名冊及設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、未備置公共意外責任險保單、未備置性騷擾防治自主查核表,限期改善件次,2024-06-03,府教多字第1130091067號
12,私立貝律文理短期補習班,2024-05-29,五結鄉五濱路一段112巷26號1-2樓,增設國小語文課程,限期改善件次,2024-06-03,府教多字第1130091176號
24,高途教育科技股份有限公司附設宜蘭縣私立有金文理短期補習班,2023-09-21,羅東鎮純精路3段33號1-3樓,"立案證書未懸掛於明顯處所、未更新定型化契約、未更新個人資料檔案安全維護計畫、未更新補習班教職員名冊及設立人、班主任暨教職員任 職切結書、警察刑事紀錄證明、未提供公共意外責任險保單、未更新性騷擾防治自主查核表",限期改善件次,2023-10-12,府教多字第1120175250號
25,私立加州柏克萊語文短期補習班,2023-08-24,宜蘭市校舍二路73號2樓,"班舍變更未陳報本府核准（原核定73號2樓1間教室， 現場查有增設69號1樓1間教室、73號2樓1間之情形）",限期改善件次,2023-08-30,府教多字第1120153023號
26,私立福爾摩莎英語會話短期補習班,2023-08-15,羅東鎮四育路126號1-3樓,"未提供收據、未提供定型化契約、未提供個人資料檔案安全維護計畫、未提供補習班教職員名冊及設立人、班主任暨教職員任 職切結書、警察刑事紀錄證明留班備查、未提供性騷擾防治自主查核表",限期改善件次,2023-08-24,府教多字第1120149382號
29,私立佰科文理短期補習班,2023-05-18,冬山鄉華祥路2-9號1-2樓,"未經核准增加1間休息 室，供學生休息等家長來接。",限期改善件次,2023-05-30,府教多字第1120092050號
30,私立力允文理短期補習班,2023-05-04,羅東鎮中華路112號1-3樓,未提供收據、未提供定型化契約、未提供個人資料檔案安全維護計畫、未提供補習班教職員名冊及設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、未提供性騷擾防治自主查核表、增設國小數學課程、未核准國小數學課，有相關招生廣告,限期改善件次,2023-05-11,府教多字第1120085669號
33,私立德明文理短期補習班,2023-03-25,宜蘭市女中路三段186號2-3樓,立案證書未懸掛於明顯處所，未備置定型化契約，未備置個人資料檔案安全維護計畫，未備置補習班教職員名冊及設立人、班主任暨教職員任職切結書、警察刑事紀錄證明留班備查，未備置公共意外責任險保單，未備置性騷擾防治自主查核表，教室內有設置電鍋及餐具、寢具等供學生使用(非屬短期補習教育之機構或業務),限期改善件次,2023-04-12,府教多字第1120065626號
34,私立艾琍文理短期補習班,2023-03-08,宜蘭市陽明二路73號1-4樓,"未備置收據、未備置個人資料檔案安全維護計畫、未備置公共意外責任險保單、班舍變更未陳報本府核准（2、3樓原核定各2間教室，現 場皆已拆除隔間牆，為各1間教室）、教室使用未符合立案核准規定（1樓教室原核定學生上限 為9人，稽查現場查有學生10人）",限期改善件次,2023-03-14,府教多字第1120048028號函
36,私立全人文理短期補習班,2022-12-01,羅東鎮北成路一段170號1-3樓,未換發新版立案證書、班舍變更未陳報本府核准（原核定2間教室，現場2樓及3樓各有2間教室；另該班於班舍對面北成路一段189-1號增加3間教室）,限期改善件次,2022-12-14,府教多字第1110194190號
38,私立佑苗文理短期補習班,2022-10-28,宜蘭市宜中路79巷3號1-3樓,未備置收據，未備置定型化契約，未備置個人資料檔案安全維護計畫，未備置補習班教職員名冊及設立人、班主任暨教職員任職切結書、警察刑事紀錄證明留班備查，未備置性騷擾防治自主查核表,限期改善件次,2022-11-14,府教多字第1110177169號函
39,私立長勝珠心算文理短期補習班,2022-10-19,五結鄉舊街二路59巷46號1-4樓,"未備置收費收據、未備置定型化契約、未備置個人資料檔案安全 維護計畫、未備置補習班教職員名冊及設立人、班主任暨教職員任職切結書、警察刑事紀錄證明留班備查、未備置公共意外責任險保單、未備置性騷擾防治自主查核、班舍變更未陳報本府核准（原核定6間教室，現場2樓及4樓各有4間教室，3樓有3間教室；另1樓辦公室已非作為補習班辦公室使用）、未經核准即增設類科 （國小國語）",限期改善件次,2022-11-07,府教多字第1110173325號
41,私立層階資優數學心珠算短期補習班,2022-10-04,羅東鎮民權路200號1樓,"廣告不符合規定(招生廣告有未核准之科目)、未經核准即增設類科 (國中數學課程)、未備置教職員工名冊 （含設立人、班主任暨教職員任職切結書、警察刑事紀錄證明）、未更新定型化契約、未備置個人資料檔案安全維護計畫",限期改善件次,2022-10-14,府教多字第1110160318號
42,私立標竿文理短期補習班,2022-09-23,宜蘭市新興路175號l-2樓,立案證書未懸掛於明顯處所，未備置收據，未備置定型化契約，未備置個人資料檔案安全維護計畫，未備置補習班教職員名冊及設立人、班主任暨教職員任職切結書、警察刑事紀錄證明留班備查，未備置公共意外責任險保單，未備置性騷擾防治自主查核表，班舍變更未陳報本府核准（原核定1間教室，現場1、2樓各有1間教室），未經核准即增設類科（國一生物、國中家教、高中家教、國小數學、國小理化）,限期改善件次,2022-10-19,府教多字第1110163401號函
43,私立學一文理短期補習班,2022-09-02,羅東鎮樹人路46號1樓、2樓之6,"未提供性騷擾防治自主查核、立案證書未懸掛於明顯處、班舍變更未陳報本府核准（原核定1樓1間教室，2樓1間教室，現場2樓有增設1間教室）、未備置教職員工名冊 （含設立人、班主任暨教職員任職切結書、警察刑事紀錄證明）、未備置收據及載明退費規定、未備置定型化契約、未備置個人資料檔案安全維護計畫、未備置公共意外責任險保單",限期改善件次,2022-09-23,府教多字第1110149794號
44,私立上榜文理短期補習班,2022-07-22,羅東鎮公正路320號1-3樓,"未提供性騷擾防治自主查核、未備置教職員工名冊 （含設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、未備置收據及載明退費規定、未備置定型化契約、未備置個人資料檔案安全維護計畫、未備置公共意外責任險保單",限期改善件次,2022-07-27,府教多字第1110116084號
45,私立徐薇英文語文文理短期補習班,2022-07-14,宜蘭市泰山路143號1-3樓,定型化契約未更新至109版,限期改善件次,2022-07-25,府教多字第1110114294號函
46,私立魯老師文理短期補習班,2022-07-14,宜蘭市泰山路324巷1弄8號1至2樓,未提供定型化契約、個人資料安全維護計畫、性騷擾防治自主查核表,限期改善件次,2022-08-02,府教多字第1110119168號函
47,私立資優珠心算短期補習班,2022-06-15,羅東鎮敬業路36號1樓,"新增之教職員工未登錄於短期補習班資訊管理系統、廣告不符合規定(招生廣告有未核准之科目)、未經核准即擅自擴充班舍 （2樓增加1間教室）、進行學校課後作業輔導",限期改善件次,2022-06-28,府教多字第1110098806號
48,私立非凡文理短期補習班,2022-06-14,礁溪鄉和平路18號1-2樓,收據未註明退費規定，現場未備置定型化契約，教職員名冊與任職切結書、警察刑事紀錄證明未留班備查，未完成性騷擾自主查核,限期改善件次,2022-06-21,府教多字第1110095031號函
49,私立楓橋美語文理短期補習班,2022-04-12,羅東鎮純精路三段107號2樓及樹人路52號1-3樓,純精路A教室超收(核准26人現場有31人),限期改善件次,2022-04-19,府教多字第1110060369號
50,私立磊哥頂尖數學文理短期補習班,2022-03-15,宜蘭市文化路13號1-3樓,定型化契約未更新至109年版，教室使用未符合立案核准規定（2、3樓原核定各1間教室，現場為各2間教室；2樓教室學生超收）,限期改善件次,2022-03-17,府教多字第1110041656號函
51,私立韋傑英文短期補習班,2022-03-09,羅東鎮民生路167號1樓,未提供個人資料檔案安全維護計畫及教職員工名冊(函設立人、班主任暨教職員任職切結書、警察刑事紀錄證明),限期改善件次,2022-03-14,府教多字第1110039240號函
52,私立長勝珠心算文理短期補習班,2022-02-21,五結鄉舊街二路59巷46號1-4樓,立案證書未懸掛於明顯處、未提供收據並載明退費規定、未提供定型化契約、未提供個人資料檔案安全維護計畫、未提供教職員工名冊、未提供公共意外責任險保單供查核、擅自增加教室(3樓增加1間教室)、2樓及4樓教室已無使用、未提供性騷擾防治自主查核,限期改善件次,2022-03-04,府教多字第1110033562號函
