序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
139,私立頂群文理短期補習班,2010-01-04,404台中市北區進化路315號1~3樓,未依照規定辦理電腦處理個人資料,限期改善件次,2010-01-12,0990008159
140,百世教育科技股份有限公司台中市分公司附設台中市私立百世文理短期補習班漢口分班,2009-12-30,404台中市北區漢口路3段1-3號3樓之1*,1未經核准擅自擴充班舍3樓之2、2.未出示公共意外險保單3.班牌未依規定懸掛4.違規使用建築物,限期改善件次,2010-01-04,0980351177
141,私立恩安珠心算短期補習班,2009-12-28,401台中市東區玉皇街9、15號1~2樓*市信98-012173,1.違規使用建築物2.未經核准擅自擴充班舍至11號1樓,限期改善件次,2010-01-04,0980350618
142,私立雅典美術短期補習班,2009-12-25,406台中市北屯區旅順路1段98之3號1~2樓,廣告物未申請設立許可,限期改善件次,2010-01-11,0990008135
143,私立正人仁美語會話附設數學短期補習班,2009-12-23,407台中市西屯區福科路292號1-4樓,1.廣告物未申請設立許可2.增建違章建築,限期改善件次,2009-12-28,0980343226
144,私立名家文理短期補習班,2009-12-23,台中市西屯區上石路97號1-4樓,1.廣告物未申請設立許可2.增建違章建築,限期改善件次,2009-12-28,0980343270
145,私立東興蠟筆屋美術短期補習班,2009-12-22,台中市西屯區大隆路146號1樓,廣告物未申請設立許可,限期改善件次,2010-01-11,0990008136
146,私立嘉學電腦附設英日法語短期補習班,2009-12-16,403台中市西區美村路1段116號1~2樓*,收費收據不符,限期改善件次,2009-12-28,0980338454
147,立人文理補習班,2009-12-16,台中市北區尊賢街9號9樓,1.防火管理人，消防防護計畫未依規定辦理2未經核准擅自擴充班舍.,限期改善件次,2009-12-28,0980338456
148,私立雅韻音樂舞蹈短期補習班,2009-12-15,408台中市南屯區惠中路3段30之2號1~5樓,1.未維護建築物構造及設備安全2.違規使用建築物,限期改善件次,2009-12-21,0980338162
149,天堂鳥文教事業有限公司附設台中市私立天堂鳥文理技藝短期補習班,2009-12-14,"406台中市北屯區昌平路2段20-1號1-3樓 *教育部函查",1.廣告物未申請設立許可2.未依照規定辦理電腦處理個人資料,限期改善件次,2009-12-23,0980341955
150,私立安晟文理短期補習班,2009-12-11,406台中市北屯區軍功路1段528號1~4樓*,廣告物未申請設立許可,限期改善件次,2009-12-21,0980338174
151,私立星瑋文理短期補習班,2009-12-10,408台中市南屯區大進街669號1-2樓*市信02448,1.廣告物未申請設立許可2.增建違章建築3.收費收據不符,限期改善件次,2009-12-28,0980338460
152,私立大中文理短期補習班,2009-12-09,402台中市南區正義街259號5樓*市信011729,1.增建違章建築2.收費收據不符,限期改善件次,2009-12-14,0980328773
153,私立立志文理短期補習班,2009-12-08,401台中市東區復興路4段53號11樓*到校發文宣,勿進入校園發放文宣,限期改善件次,2009-12-31,0980331044
154,私立育杰美語短期補習班,2009-12-07,407台中市西屯區四川路108號1樓,消防安全設備不符規定,限期改善件次,2009-12-21,0980331046
155,私立小太陽才藝中心,2009-12-03,407台中市西屯區重慶路120巷6號1~3樓*@,1.廣告物未申請設立許可2.增建違章建築,限期改善件次,2009-12-15,0980323666
156,私立英皇文理短期補習班,2009-12-02,408台中市南屯區文心南二路156號1樓*,1.收費收據不符2.未出示公共意外險保單3.未依照規定與學生或其法定代理人簽訂補習服務契約書4.未依照規定辦理電腦處理個人資料,限期改善件次,2009-12-30,0980345714
157,私立文林文理短期補習班,2009-12-02,402台中市南區工學北路118號3~4樓*到校發文宣,1.違規使用建築物2.廣告物未申請設立許可3.消防安全設備不符規定4.未依規定使用防焰物品5.未依照規定辦理電腦處理個人資料6.收費收據不符,限期改善件次,2009-12-30,0980345713
158,私立蕭老師美語會話短期補習班,2009-12-01,403台中市西區向上路1段27之3號1~2樓&amp;*查,1.廣告物未申請設立許可2.收費收據不符3.請向本府申請增加美術班,限期改善件次,2009-12-09,0980325203
159,私立明道心算美語短期補習班,2009-11-30,406台中市北屯區崇德二路1段127號1~4樓,廣告物未申請設立許可,限期改善件次,2009-12-07　　　　　　　　　　,0980320548
160,私立愛美語短期補習班,2009-11-26,403台中市西區林森路30-4號1-3樓,廣告物未申請設立許可,限期改善件次,200912-08,0980320561
161,私立名家文理短期補習班,2009-11-24,407台中市西屯區上石路97號1-4樓*市信複查,1.未經核准擅自擴充班舍1樓後面2.立案證書未依規定懸掛3.廣告物未申請設立許可4.收費收據不符5.未依照規定辦理電腦處理個人資料,限期改善件次,2009-11-30,0980316486
162,私立華泰文理短期補習班,2009-11-24,402台中市南區建成路1089號1-2樓*民檢舉,1.消防安全設備不符規定2.未依照規定與學生或其法定代理人簽訂補習服務契約書3.未依照規定辦理電腦處理個人資料,限期改善件次,2009-11-30,0980316485
163,私立新標大美語會話短期補習班,2009-11-23,402台中市南區福田路70號1~4樓*@,1.廣告物未申請設立許可,限期改善件次,2009-11-26,0980312141
164,私立比爾蓋茲電腦短期補習班,2009-11-23,402台中市南區福田路72號1-3F*市民檢舉增班,1.未依規定辦理消防安全設備檢修申報2.防火管理人，消防防護計畫未依規定辦理,限期改善件次,2009-11-26,0980312148
165,私立耕薪文理短期補習班,2009-11-23,407台中市西屯區福科路298號1-4樓,1.廣告物未申請設立許可2.未出示公共意外險保單3.未依照規定辦理電腦處理個人資料,限期改善件次,2009-11-26,0980311940
166,私立高材生文理短期補習班,2009-11-20,406台中市北屯區東山路1段192巷28弄25號1-4號*查,1.收費收據不符2.門牌巳整編請至本府辦理班址更正3未依照規定辦理電腦處理個人資料.,限期改善件次,2009-11-30,0980310732
167,私立仁心珠心算附設美語會話短期補習班,2009-11-19,406台中市北屯區大連路3段100號1~3樓,1.消防安全設備不符規定,限期改善件次,2009-11-24,0980309123
168,私立開文文理短期補習班,2009-11-19,406台中市北屯區崇德六路1段115號1-4樓*近年未查,增建違章建築,限期改善件次,2009-11-24,0980309125
169,私立東大機電短期補習班,2009-11-17,407台中市西屯區台中港路3段88之2號1~2樓*市信11650號,1.增建違章建築2.未依照規定製作收費收據3.未經核准擅自增設班舍,限期改善件次,2009-11-23,0980304886
170,私立吉瑞福美語數學短期補習班,2009-11-10,406台中市北屯區昌平路2段12巷5號1-4樓*,1.違規使用建築物防空避難設施2.未維護建築物構造及設備安全,限期改善件次,2009-11-25,0980310802
171,私立鈞鼎美語會話短期補習班,2009-11-09,407台中市西屯區福科路256號1-4樓*西苑通報,1.廣告物未申請設立許可2.增建違章建築,限期改善件次,2009-11-20,0980297505
172,私立普霖斯頓美語短期補習班,2009-11-09,403台中市西區大墩十街95號2樓、85號1~3樓*會同社會處托兒所95號1樓,1.增建違章建築2.未經核准擅自擴充班舍至95號1樓,限期改善件次,2009-11-20,0980297491
173,私立鈞鴻文理短期補習班,2009-11-09,407台中市西屯區福科路280號1-4樓*西苑通報,1.廣告物未申請設立許可2.增建違章建築,限期改善件次,2009-11-20,0980297500
174,私立哈葳英語短期補習班,2009-11-05,404台中市北區英才路118號1-4樓*11/4處信,1.廣告物未申請設立許可2.未經核准擅自增設&amp;#38954;科,限期改善件次,2009-11-11,0980295250
175,私立美嘉美語會話短期補習班,2009-11-05,403台中市西區樂群街272號1~2樓,廣告物未申請設立許可,限期改善件次,2009-11-11,0980295246
176,私立考銓法商短期補習班,2009-11-03,400台中市中區綠川西街85號11樓之1*t查,1.立案證書未依規定懸掛2收費收據不符.,限期改善件次,2009-11-12,0980297517
177,私立柏林商業設計短期補習班,2009-11-02,400台中市北區三民路3段92-3號10樓(未經核准擅自變更班址)複查,98年9月16日送府申請變更班址,限期改善件次,2009-11-11,0980291612
178,私立大塊國語文短期補習班,2009-11-02,406台中市北屯區安順二街53號1-2樓*,1.廣告物未申請設立許可2.增建違章建築,限期改善件次,2009-11-11,0980291639
179,私立鍾傑文理短期補習班,2009-10-30,407台中市西屯區惠來路1段108號1~4樓*,1.廣告物未申請設立許可2.收費收據不符3.立案證書未依規定懸掛,限期改善件次,2009-11-04,0980288506
180,私立正人仁美語會話附設數學短期補習班,2009-10-27,407台中市西屯區福科路292號1-3樓,1.違規使用建築物2.廣告物未申請設立許可3增建違章建築.4.收費收據不符5.立案證書未依規定懸掛6未經核准擅自增擴充班舍,限期改善件次,2009-11-23,0980309268
181,私立大睿電腦短期補習班,2009-10-26,408台中市南屯區文山九街91號1-4樓*,增建違章建築,限期改善件次,2009-10-29,0980285847
182,私立保文文理短期補習班,2009-10-26,408台中市南屯區文山九街86號1-4樓*10/20政風移辦,98.09.17未經核准擅自增設類科98.10.26再查仍未改善處停止招生三個月2009-11-01至2010-01-31止,停止招生三個月,2009-10-29,0980284322
183,張城吉美術補習班青海分班,2009-10-26,本市北區漢口路1段145號*8/13檢複查,廣告物未申請設立許可,限期改善件次,2009-10-29,0980285837
184,私立豪霆美語附設美術短期補習班,2009-10-23,"406台中市北屯區天津路3段11號1-3樓 *信箱10769",1.違規使用建築物2.違規使用建築物防空避難設施3.廣告物未申請設立許可4.未經核准擅自增設&amp;#38954;科、擴充班舍至13號2-3樓教室,限期改善件次,2009-10-30,0980283184
185,私立珮帝美語會話短期補習班,2009-10-22,408台中市南屯區文心南三路106號1~3樓、108號1~3樓*,1.廣告物未申請設立許可2.消防安全設備不符規定3.防火管理人，消防防護計畫未依規定辦理4.未出示公共意外險保單,限期改善件次,2009-10-29,0980282087
186,私立普霖斯頓美語短期補習班,2009-10-22,403台中市西區大墩十街95號2樓、85號1~3樓*,1.增建違章建築2.消防安全設備不符規定3未依規定使用防焰物品4防火管理人，消防防護計畫未依規定辦理..,限期改善件次,2009-10-29,0980282092
187,私立成沛文理短期補習班,2009-10-19,406台中市北屯區河北路2段180號1~2樓*@,1.廣告物未申請設立許可,限期改善件次,2009-10-26,0980281806
188,私立翰學文理短期補習班,2009-10-14,403台中市西區公館路122號1、3樓*@,1.增建違章建築2.廣告物未申請設立許可3.消防安全設備不符規定4.,限期改善件次,2009-10-26,0980281972
189,私立陳立文理短期補習班,2009-10-12,"404台中市北區三民路3段125號1-3樓 *8/6消防局通報0980011715號消防複查",1.增建違章建築2.廣告物未申請設立許可,限期改善件次,2009-10-23,0980279794
190,私立傑克文理短期補習班,2009-10-06,"407台中市西屯區至善路93號1-2樓 *班主任5月已離職",1.班主任巳離職應至本府辦理班主任變更2未依照規定辦理電腦處理個人資料.,限期改善件次,2009-10-30,0980286472
191,私立維巧美語會話短期補習班,2009-10-05,408台中市南屯區文山二街33號1~2樓,1.違規使用建築物2.增建違章建築3.消防不符規定4.未經核准擅自擴充班舍至33號3樓、31號1-4樓,限期改善件次,2009-10-22,0980274733
192,私立士迪才藝中心,2009-10-05,408台中市南屯區大墩十二街176號1~2樓*郵寄退件,巳歇業並停止招生逾三個月未報備,公告撤銷立案,2009-10-21,0980274734
193,志光數位科技股份有限公司附設台中市私立志光法商短期補習班,2009-10-02,407台中市西屯區逢甲路212號1~2樓市信9809,1.廣告物未申請設立許可2.消防安全設備不符規定3.收費收據不符,限期改善件次,2009-10-12,0980261386
194,私立志聖文理短期補習班中山分班,2009-10-02,400台中市中區中山路7號1-3樓市信9808,1.收費收據不符2.立案證書及補習班電腦處理個人資料未依規定懸掛,限期改善件次,2009-10-12,0980261325
195,私立怡欣舞蹈職業短期補習班,2009-10-01,408台中市南屯區黎明路2段606巷26號1~2樓*郵寄退件,巳歇業並停止招生逾三個月未報備,公告撤銷立案,2009-10-20,2009-10-20
196,私立可諾奇美語會話短期補習班,2009-10-01,403台中市西屯區至善路67號1~2樓*郵寄退件,廣告物未申請設立許可,限期改善件次,2009-10-20,0980274600
197,私立嘉英英語會話短期補習班,2009-09-29,407台中市西屯區重慶路383號1~2樓、合江街74號1-3樓*五權國中1,1.廣告物未申請設立許可2.收費收據不符,限期改善件次,2009-10-07,0980260640
