地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間
彰化縣政府,私立廣盛文理短期補習班,,,文理類,鹿港鎮頂草路四段261巷19號1.2樓,2011-07-27
彰化縣政府,私立蘇杋美術美語短期補習班,,soart999@gmail.com,外語類,彰化市西勢街317號1.2樓,2010-03-01
彰化縣政府,彰化縣私立力大文理短期補習班,,,文理類,鹿港鎮彰鹿路七段655號1、2樓,2017-03-27
彰化縣政府,私立安連音樂短期補習班,,,音樂、舞蹈類,溪湖鎮環中街60號1.2樓,2002-07-12
彰化縣政府,私立育英達美語短期補習班,,,外語類,社頭鄉員集路2段539號1.2樓,2009-07-16
彰化縣政府,私立佰士林文理短期補習班,,,文理類,員林市湶洲巷1-12號2.3樓,2007-03-16
彰化縣政府,彰化縣私立學思文理短期補習班陽明分班,,,文理類,彰化市中山路二段878號1、2、3樓,2016-03-25
彰化縣政府,私立誠鴻文理短期補習班,a137,,文理類,員林市育英路63之2號2、3樓,1997-02-12
彰化縣政府,彰化縣私立喬治美語短期補習班,,ges.yuanlin@gmail.com,外語類,員林市至善街69號2、3樓,2019-07-02
彰化縣政府,私立童愛美語短期補習班,,,外語類,伸港鄉七嘉村中華路576、578號1、2樓,2005-07-26
彰化縣政府,私立東佑機電短期補習班,,,電機、汽車修護、建築、工藝、製圖類,員林市日泰街36號1-2樓,2005-10-07
彰化縣政府,私立信宜文理短期補習班,,nede704@yahoo.com.tw,文理類,鹿港鎮利民街16號1樓,2010-11-15
彰化縣政府,私立蘋果樹美語短期補習班,,jessie7752828@gmail.com,外語類,鹿港鎮永靖路223.225號,2004-05-18
彰化縣政府,彰化縣私立學文文理短期補習班,,,文理類,員林市靜修東路43號4樓,2017-05-17
彰化縣政府,私立文欣美語短期補習班,,godwithus030560@gmail.com,外語類,彰化縣二林鎮南安路36號1、2樓,2007-10-08
彰化縣政府,私立凱西美語短期補習班,,usa-kathy2010@hotmail.com,外語類,鹿港鎮鹿東路13號1.2樓,2013-05-16
彰化縣政府,彰化縣私立何嘉仁文理短期補習班,,,文理類,彰化市中山路二段685號3、4樓,2017-08-17
彰化縣政府,私立地球村英語短期補習班,b121,,外語類,彰化縣二林鎮東和里中正路14號1、2樓,1995-01-23
彰化縣政府,私立學揚專業文理短期補習班,,,文理類,彰化市仁愛路118號1.2樓,2010-10-04
彰化縣政府,私立大學城美語短期補習班,,,外語類,溪湖鎮光平里興學街278號,2002-05-16
彰化縣政府,彰化縣私立宇檠文理短期補習班,,,文理類,彰化市精誠路13號1、2樓,2018-11-30
彰化縣政府,私立翰穎文理短期補習班,,hl.hlp@msa.hinet.net,文理類,員林市靜修東路52號1.2樓,2011-07-13
彰化縣政府,私立蓁美縫紉短期補習班,,jiamaydress@gmail.com,縫紉類,彰化市中正路二段572巷3號之5(1.2樓),2007-06-29
彰化縣政府,彰化縣私立鷹翔文理短期補習班,,,文理類,竹塘鄉竹塘村仁愛街58巷16號2樓,2015-12-04
彰化縣政府,私立力元語文短期補習班,b146,,外語類,秀水鄉中山路537號,1997-09-01
彰化縣政府,彰化縣私立成泰文理短期補習班,,c7272897@yahoo.com.tw,文理類,彰化市自強路372-1號1.2樓及372號1.2樓,2008-09-09
彰化縣政府,私立正誠文理短期補習班,,,文理類,員林市靜修路74-2號1.2樓,2011-07-12
彰化縣政府,私立喬治康文理珠心算短期補習班,,,文理類,彰化市長興街179號1樓,2008-05-27
彰化縣政府,私立科揚文理短期補習班,,,文理類,彰化市泰和東街249號1.2樓,2011-11-07
彰化縣政府,私立自強博士語文短期補習班,b226,,外語類,彰化市自強南路八十號,2001-07-17
彰化縣政府,私立文藻人文理短期補習班,,tianjhongwenzaopeople@gmail.com,文理類,田中鎮民族街47號1.2樓,2011-11-14
彰化縣政府,私立英群數學短期補習班,,hiliaryhsu@gmail.com,文理類,鹿港鎮永安二路98之3號1.2樓,2004-03-24
彰化縣政府,私立才能數學短期補習班,,,文理類,大村鄉山腳路110巷8號1.2樓,2012-09-24
彰化縣政府,私立思維美語短期補習班,,,外語類,彰化市泰安二街142號,2006-06-13
彰化縣政府,私立新歌德美語短期補習班,,aangel591110@yahoo.com.tw,外語類,鹿港鎮永安一路61號1.2樓,2008-04-24
彰化縣政府,私立嚴偉數學短期補習班,,,文理類,彰化市精誠路162號1.2樓,2012-09-20
彰化縣政府,私立英志自然短期補習班,,a5328.b5328@msa.hinet.net,文理類,鹿港鎮利民街41號1.2樓,2008-10-02
彰化縣政府,私立瑪麗美語短期補習班,,,外語類,彰化市平和里建和街50號,2003-06-13
彰化縣政府,私立名人美語短期補習班,,,外語類,鹿港鎮永安二路25號1.2樓,2011-10-07
彰化縣政府,彰化縣私立威理文理短期補習班,,,文理類,彰化市光復路173號3樓,2018-06-07
彰化縣政府,彰化縣私立英階文理短期補習班,b206,sesamelukung@yahoo.com.tw,文理類,彰化縣鹿港鎮三民路109號1樓及105、107、109號2樓,2000-10-30
彰化縣政府,私立立勝文理短期補習班,,,文理類,彰化市三福街62-1號2樓,2008-10-29
彰化縣政府,智基科技開發股份有限公司員林分公司附設私立金志光法商短期補習班,,,文理類,員林市靜修路47-2及47-3號1-4樓,2005-11-22
彰化縣政府,私立英發文理短期補習班,b207,,文理類,彰化市南郭路一段218巷52號1.2.3.4樓,2001-01-05
彰化縣政府,私立瑞德美語短期補習班,,,外語類,彰化市彰安里民族路278號,2002-08-26
彰化縣政府,私立伊德美語短期補習班,,,外語類,彰化市雲長路96號1.2樓,2012-10-08
彰化縣政府,私立綠豆芽珠算短期補習班,k132,,外語類,溪湖鎮頂新九街四號,1998-06-09
彰化縣政府,彰化縣私立貝思特文理短期補習班,,,外語類,北斗鎮地政路519號1、2樓,2019-02-27
彰化縣政府,譜卡文化事業有限公司附設彰化縣私立中山音樂短期補習班,,,音樂、舞蹈類,彰化市中山路二段351號10樓,2014-05-29
彰化縣政府,私立高臣文理短期補習班,,,文理類,彰化市中正路二段666巷35號1.2樓,2008-10-15
彰化縣政府,首席經典名品有限公司附設彰化縣私立大東海法商短期補習班彰化分班,,,法政類,彰化市三民路17號1、2樓,2019-05-14
彰化縣政府,彰化縣私立開心文理短期補習班,,,文理類,鹿港鎮溝墘里溝漧巷259弄53號1、2樓,2018-05-21
彰化縣政府,私立游月說舞蹈短期補習班,,,音樂、舞蹈類,溪湖鎮育才街29號2樓,2006-11-28
彰化縣政府,彰化縣私立陳真文理短期補習班,,paulchen505@gmail.om,文理類,鹿港鎮長安路70號1-2樓,2015-01-15
彰化縣政府,私立林老師文理短期補習班,,,文理類,員林市僑信街16號1.2樓及夾層,2010-09-14
彰化縣政府,私立皮亞傑文理短期補習班,,ju20020503@yahoo.com.tw,文理類,彰化市中山路二段732號1.2樓,2011-05-31
彰化縣政府,私立才沛文理短期補習班,,,文理類,彰化市西勢街271號1.2樓,2007-09-03
彰化縣政府,彰化縣私立蕾貝卡美語短期補習班,,,外語類,彰化市長壽街177-1號1.2樓,2013-05-02
彰化縣政府,私立育林數學短期補習班,,,文理類,田中鎮文化街115巷30號1、2樓,2003-04-17
彰化縣政府,彰化縣私立全能電腦文理短期補習班,,n121274@yahoo.com.tw,文理類,二林鎮東和里照西路284號,2003-09-19
彰化縣政府,彰化縣私立德馨文理短期補習班,,,文理類,彰化市民族路159號1-2樓,2003-02-19
彰化縣政府,彰化縣私立禾果文理短期補習班,,,文理類,彰化市長壽街188號1、2、3樓,2017-09-04
彰化縣政府,私立小傑克數學短期補習班,,,文理類,北斗鎮地政路480號1.2樓,2004-05-13
彰化縣政府,私立黃鈺閔文理珠心算短期補習班,,,文理類,田中鎮西路里建國路39號1~2樓,2005-09-23
彰化縣政府,私立彼得語文短期補習班,b224,,外語類,北斗鎮中興街243號,2001-07-17
彰化縣政府,私立小劍橋作文短期補習班,,,其他類,二林鎮北平里文昌街26號1.2樓,2006-09-12
彰化縣政府,私立逸新文理短期補習班,,,文理類,溪湖鎮福德路174號1.2樓,2004-09-15
彰化縣政府,彰化縣私立冠登文理短期補習班,,we7746@gmail.com,文理類,鹿港鎮頂厝里民主街43號1、2樓,2017-11-16
彰化縣政府,彰化縣私立佳格英文短期補習班,,jane0543@yahoo.com.tw,外語類,埤頭鄉合興村永興街89號1、2樓,2018-08-10
彰化縣政府,彰化縣私立高明文理短期補習班,,pusin.gaoming@gmail.com,文理類,埔心鄉正義路117號1、2樓及113號1、2樓,2009-09-03
彰化縣政府,私立長育美語短期補習班,,,外語類,彰化市彰馬路143號1.2樓,2004-11-26
彰化縣政府,私立一勤珠心算短期補習班,k129,,商類：珠算、心算、會計,彰化縣員林市南平里靜修路74-1號1、2樓,1998-03-03
彰化縣政府,私立新金象珠算短期補習班,k157,,商類：珠算、心算、會計,和美鎮仁中街七號,2002-03-12
彰化縣政府,私立高效能美語短期補習班,,avachen64@yahoo.com.tw,外語類,埤頭鄉興農村福德路179巷40號,2003-12-16
彰化縣政府,私立英格麗文理短期補習班,,,文理類,田尾鄉公所路162巷7號1.2樓,2008-07-23
彰化縣政府,私立朵莉絲音樂美術短期補習班,,doris.cello@yahoo.com.tw,音樂、舞蹈類,員林市林森路223號2樓,2010-09-20
彰化縣政府,私立明明文理短期補習班,a186,cram1school@yahoo.com.tw,文理類,彰化市延平路397巷12號1.2樓,2000-07-24
彰化縣政府,私立新育才文理短期補習班,,,文理類,彰化市三福街41號1.2樓,2007-06-06
彰化縣政府,私立育偉文理短期補習班,,,文理類,鹿港鎮鹿草路一段109號,2002-05-22
彰化縣政府,私立文人文理短期補習班,b225,sperncer.tschool@gmail.com,文理類,鹿港鎮長安路127號1樓、129號1、2樓,2001-07-17
彰化縣政府,彰化縣私立立業文理短期補習班,,,文理類,福興鄉員鹿路二段243號1、2、3、4樓,2014-11-26
彰化縣政府,彰化縣私立全真文理短期補習班,,,文理類,彰化市彰南路二段256之17號1、2、3、4樓,2020-06-19
彰化縣政府,彰化縣私立哈維英語短期補習班,,,外語類,彰化市旭光路193號1-2樓,2014-06-19
彰化縣政府,私立亞頓美語短期補習班,,f07210721721@hotmail.com,外語類,鹿港鎮街尾里文化街20號1-3樓,2003-11-14
彰化縣政府,第一資優教育事業股份有限公司附設彰化縣私立權威文理短期補習班,,,文理類,員林市中山路一段685號2、3樓,2006-11-17
彰化縣政府,彰化縣私立菲特文理短期補習班,k126,,文理類,彰化縣彰化市忠誠路80號1、2、3、4樓,2007-07-30
彰化縣政府,私立優格林文理短期補習班,b209,yourgreen101@gmail.com,外語類,二林鎮大成路一段141號1、2、3、4樓及138號1、2樓,2001-01-19
彰化縣政府,彰化縣私立納尼亞文理短期補習班,,smilingjeff@gmail.com,文理類,員林市南平街10號1、2樓,2018-01-11
彰化縣政府,彰化縣私立奧大文理短期補習班,,,文理類,員林市大同路一段242之1號1、2樓,2015-01-28
彰化縣政府," 鎮大教育股份有限公司附設彰化縣私立正大教育文理短期補習班",,a0923861993@gmail.com,文理類,花壇鄉長沙村成功街181號1、2樓及成功街190號1、2樓,2019-07-29
彰化縣政府,鎮大教育股份有限公司附設彰化縣私立布朗英文理化短期補習班,,cherry529520@hotmail.com,文理類,花壇鄉長沙村成功街189號1.2樓,2002-05-06
彰化縣政府,彰化縣私立奇殷文理短期補習班,,,文理類,員林市和平里靜修路45巷12號1、2樓,2020-05-13
彰化縣政府,私立大蘋果美語短期補習班,,,外語類,二林鎮挖子路17之2號1.2樓,2008-10-30
彰化縣政府,智基科技開發股份有限公司彰化分公司附設私立志光法商短期補習班,,chpublic7200055@gmail.com,法政類,彰化市和平路57號5樓,2004-09-08
彰化縣政府,彰化縣私立兒學樂文理短期補習班,,,文理類,和美鎮仁愛路246-3號1樓、258號1-2樓,2007-01-24
彰化縣政府,私立勝群美語短期補習班,,,外語類,和美鎮孝慈路31號1.2樓,2007-05-23
彰化縣政府,彰化縣私立亞斯舞蹈短期補習班,,,音樂、舞蹈類,彰化市金馬路二段528號2.3樓,2006-07-05
彰化縣政府,私立天馳文理短期補習班,,tianchihh@gmail.com,文理類,彰化市中正路二段5號6樓,2013-01-03
彰化縣政府,私立法堤美語會話短期補習班,,,外語類,彰化市三福街19號,2005-09-13
彰化縣政府,美學苑有限公司附設彰化縣私立美學苑整體造型短期補習班彰化分班,,a61142002@hotmail.com,美容、美髮理髮類,彰化市永安街461號1、2樓,2019-08-19
彰化縣政府,彰化縣私立唐司英語文理短期補習班,,canary.towns@gmail.com,外語類,彰化市建寶里建寶街29號1、2樓,2019-05-31
彰化縣政府,私立合和美術短期補習班,j106,ab7354161@yahoo.com.tw,美術、書法、攝影、美工設計、圍棋類,彰化市忠誠路54號,2001-05-21
彰化縣政府,彰化縣私立韻杰文理短期補習班,,,文理類,彰化市介壽北路178號1、2樓,2020-02-14
彰化縣政府,私立興竹冠文理短期補習班,,,文理類,彰化市彰南路二段74巷70號1.2樓,2008-10-07
彰化縣政府,彰化縣私立林飛數學短期補習班,,,文理類,彰化市林森路263號1樓,2020-02-26
彰化縣政府,私立紹峰文理短期補習班,,,文理類,彰化市埔陽街37號1.2樓,2006-07-26
彰化縣政府,私立吉富兒美語短期補習班,,,外語類,溪湖鎮大發路117號1-2樓,2014-01-27
彰化縣政府,私立崇文文理短期補習班,,,文理類,二林鎮裕民街45號1-2樓,2014-11-05
彰化縣政府,私立劍僑英文短期補習班,,,外語類,永靖鄉開明路25號1.2樓,2011-11-02
彰化縣政府,私立琍豐文理短期補習班,,,文理類,永靖鄉永社路292-8號1.2樓,2012-10-11
彰化縣政府,私立優肯英文短期補習班,,,外語類,溪湖鎮培英路64號1-2樓,2008-04-03
彰化縣政府,私立領先者文理短期補習班,a144,,文理類,埤頭鄉庄子路6號,1997-06-20
彰化縣政府,私立裘琳恩美語短期補習班,,,外語類,北斗鎮文子巷20之6號1-2樓,2003-01-22
彰化縣政府,私立金奧林匹克文理短期補習班,,,文理類,溪湖鎮華中街3號1.2.3樓,2009-04-24
彰化縣政府,私立新地球語美語短期補習班,,,外語類,社頭鄉員集路二段80號1-2F,2004-12-31
彰化縣政府,私立育丞文理短期補習班,,,文理類,彰化縣永靖鄉開明路192號1、2樓,2009-02-17
彰化縣政府,私立厲害美語短期補習班,,thelehischool@gmail.com,外語類,彰化縣二林鎮仁愛路433號1、2樓,2007-02-09
彰化縣政府,彰化縣私立蘴蕓文理短期補習班,,yanghsiman@gmail.com,文理類,溪湖鎮華中街25號1、2樓,2020-02-17
彰化縣政府,私立陳志文理短期補習班,,,文理類,田中鎮福安路246號1.2樓,2013-01-09
彰化縣政府,私立小豆苗文理短期補習班,,,文理類,田中鎮福安路292巷22號1.2.3樓,2004-12-14
彰化縣政府,彰化縣私立樂知國創意機器人技藝短期補習班,k135,ebabyuanlin@gmail.com,資訊類,彰化縣員林市南平三街1-2號及1-3號1、2樓,1998-09-11
彰化縣政府,私立百姿舞蹈短期補習班,,,音樂、舞蹈類,田中鎮北路里福安路316號1~2F,2005-07-14
彰化縣政府,彰化縣私立正葳文理短期補習班,,,文理類,溪湖鎮富貴街29號1、2樓,2019-06-05
彰化縣政府,彰化縣私立菁英文理短期補習班,,,文理類,永靖鄉瑚璉村8鄰多福路77號1、2樓,2020-05-06
彰化縣政府,彰化縣私立勤學堂文理短期補習班,,,文理類,彰化市精誠路3號1-2樓,2015-03-23
彰化縣政府,彰化縣私立邰大資優文理短期補習班,,chenyula@gmail.com,文理類,彰化市自強路219號1.2樓,2013-05-20
彰化縣政府,彰化縣私立福瑞斯特美語短期補習班,,forestry0111@gmail.com,外語類,員林市員林大道三段102號1樓,2018-12-12
彰化縣政府,私立曼哈頓英語短期補習班,,,外語類,彰化市長壽街192號1.2樓,2007-09-03
彰化縣政府,彰化縣私立吉利文理短期補習班,,,文理類,彰化市曉陽路250號1、2樓,2015-09-03
彰化縣政府,私立譽霖文理短期補習班,,,文理類,花壇鄉長沙村成功街163號1.2樓,2010-06-07
彰化縣政府,私立大學門文理短期補習班,,,文理類,員林市萬年路三段238號2樓,2006-05-01
彰化縣政府,地球村出版有限公司彰化分公司附設彰化縣私立國際地球村美日語短期補習班,b137,,外語類,彰化縣彰化市中正路二段109號3、4樓,1996-12-03
彰化縣政府,私立文盛文理短期補習班,,,文理類,北斗鎮文子巷20-3號1.2樓,2004-08-05
彰化縣政府,彰化縣私立雨果技藝文理短期補習班,,ooohupin@yahoo.com.tw,文理類,和美鎮道周路162號1樓,2020-03-03
彰化縣政府,彰化縣私立哥倫布文理短期補習班,,,外語類,永靖鄉永南村西門路87號1.2樓,2004-01-09
彰化縣政府,私立小學堂電腦短期補習班,,,資訊類,竹塘鄉仁愛街26號1.2樓,2010-01-12
彰化縣政府,彰化縣私立拓學文理短期補習班,,,文理類,彰化市自強路301巷7號1、2樓,2018-07-24
彰化縣政府,私立吳淑婉舞蹈短期補習班,,,音樂、舞蹈類,彰化市中興路138號2.3樓,2010-04-15
彰化縣政府,彰化縣私立子優文理短期補習班,,,文理類,彰化市埔北街239號1、2樓,2015-10-05
彰化縣政府,彰化縣私立高陞數學短期補習班,,,文理類,鹿港鎮鹿東路44號1、2樓,2016-03-07
彰化縣政府,彰化縣私立述仁文理短期補習班,,shuren20171129@gmail.com,外語類,鹿港鎮永安一路49號1、2樓,2018-01-26
彰化縣政府,彰化縣私立培基英文短期補習班,,,文理類,社頭鄉廣興村社斗路一段477號1、2樓,2017-06-08
彰化縣政府,彰化縣私立睿煜美語短期補習班,,,外語類,伸港鄉中華路550之3號1、2樓,2013-07-15
彰化縣政府,私立陽光森林美語短期補習班,,,外語類,鹿港鎮永安里東興路29號1.2樓,2004-04-06
彰化縣政府,彰化縣私立頂尖文理短期補習班,,,文理類,北斗鎮文子巷4號,2019-09-10
彰化縣政府,私立阿瑪迪斯音樂短期補習班,,,音樂、舞蹈類,鹿港鎮長安路141號1、2樓,2006-08-24
彰化縣政府,私立王子數學短期補習班,,,文理類,彰化市長順街46號1.2樓,2006-09-25
彰化縣政府,私立蘇荷美術短期補習班,,sohomary@sohoart.com.tw,美術、書法、攝影、美工設計、圍棋類,彰化市民族路267號2樓,2006-12-18
彰化縣政府,私立倍恩得文理短期補習班,,,文理類,永靖鄉錫壽路170號1.2.3樓,2008-01-25
彰化縣政府,私立育才文理短期補習班,a148,,文理類,伸港鄉濱二路152號,1997-07-30
彰化縣政府,私立大欣文理短期補習班,a187,,文理類,大村鄉茄苳路一段一五四號,2000-09-13
彰化縣政府,私立全球文理短期補習班,,global388@gmail.com,文理類,二林鎮南安路372號1.2.3樓,2008-09-04
彰化縣政府,私立偉群珠心算文理短期補習班,,,文理類,員林市合作街237號1.2樓,2009-03-18
彰化縣政府,私立丹尼爾美語短期補習班,,flora.furman@msa.hinet.net,外語類,員林市成功東路261號1.2樓,2007-06-21
彰化縣政府,私立吉尼爾美語短期補習班,,,外語類,秀水鄉彰水路一段9巷37號1.2樓,2007-06-29
彰化縣政府,私立福美音樂短期補習班,,Fuchun_yamaha@yahoo.com.tw,音樂、舞蹈類,和美鎮美寮路二段696號1.2樓,2009-05-12
彰化縣政府,私立常春藤美語短期補習班,,,外語類,田中鎮公館路289號1.2樓,2009-07-08
彰化縣政府,私立立智心算短期補習班,,shau.ucnh@msa.hinet.net,商類：珠算、心算、會計,社頭鄉民生路713號2-3樓,2003-03-06
彰化縣政府,私立童畫美術設計短期補習班,,,美術、書法、攝影、美工設計、圍棋類,員林市南平街159號1、2樓,2007-10-22
彰化縣政府,私立昭陽文理短期補習班,,,文理類,彰化市崙平南路373號1.2.3.4樓,2007-12-17
彰化縣政府,私立學勝文理短期補習班,,,文理類,和美鎮和西里和平街93號1.2樓,2010-01-29
彰化縣政府,私立秀建志文理短期補習班,,maruko196861@pchome.com.tw,文理類,秀水鄉中山路214.216號2樓,2010-10-19
彰化縣政府,私立全成美語短期補習班,,,外語類,員林市林森路286號1.2.3樓,2011-05-03
彰化縣政府,私立黃蘋陽明文理短期補習班,,emperor201102@yahoo.com.tw,文理類,彰化市長順街144-5號1.2.3樓,2011-06-14
彰化縣政府,彰化縣私立夏可禾文理短期補習班,,,文理類,彰化市中山路二段681號1樓,2019-10-05
彰化縣政府,私立呀咪美術短期補習班,,yummy9951@yahoo.com.tw,美術、書法、攝影、美工設計、圍棋類,溪湖鎮福德路231號1.2樓,2011-11-18
彰化縣政府,彰化縣私立新升文理短期補習班,,,文理類,溪湖鎮東寮里培英路50號,2019-11-01
彰化縣政府,私立俊達文理短期補習班,,,文理類,員林市中山路二段87號5樓,2007-09-26
彰化縣政府,私立立群文理短期補習班,,jimmy8899921@yahoo.com.tw,文理類,彰化縣溪州鄉溪州村和平路1號1、2樓,2007-09-27
彰化縣政府,私立易英達英語短期補習班,,,外語類,花壇鄉中正路160號1.2樓,2005-07-22
彰化縣政府,私立格祥林文理短期補習班,,,文理類,"花壇鄉 長沙村中正路152號1~2樓",2005-09-23
彰化縣政府,私立文儒文理短期補習班,,,文理類,花壇鄉長沙村中正路142號1.2樓,2010-08-27
彰化縣政府,私立萊恩美語短期補習班,,fectly28@gmail.com,外語類,花壇鄉長沙村中正路105巷7號3樓,2010-09-14
彰化縣政府,私立佳群數學短期補習班,,,文理類,彰化縣花壇鄉中正路193號1、2樓,2013-06-13
彰化縣政府,私立何嘉人英語電腦短期補習班,b200,,外語類,彰化市中山路二段681號1樓,2000-07-12
彰化縣政府,巨匠電腦股份有限公司彰化分公司附設彰化縣私立巨匠電腦美語短期補習班,,allen.tsai@pcschool.com.tw,資訊類,彰化市光復路129號1.2.3樓,2004-11-05
彰化縣政府,私立奧斯汀短期補習班,,joseph3963@yahoo.com.tw,外語類,彰化市中正路一段454號1.2樓,2005-10-07
彰化縣政府,私立微峰美容短期補習班,,wf@wfmakeup.com.tw,美容、美髮理髮類,彰化市永樂街12號3樓之2,2009-07-20
彰化縣政府,私立加碼文理短期補習班,,miffyjoejoe@gmail.com,文理類,彰化市忠誠路72、76號1.2樓,2009-07-07
彰化縣政府,私立柯南文理短期補習班,,,文理類,彰化市民族路143號1.2.3樓,2009-08-12
彰化縣政府,私立建和電腦短期補習班,,,資訊類,彰化市崙平里建中街32-1號2.3樓,2010-06-07
彰化縣政府,私立林正文理短期補習班,,,文理類,彰化市中正路二段503巷20-10號1.2樓,2011-06-09
彰化縣政府,私立孜習文理短期補習班,,,文理類,彰化市三民路237巷11-1號1.2樓,2011-07-13
彰化縣政府,私立黃蘋文理短期補習班,,,文理類,彰化市自強路297號2.3樓,2012-03-06
彰化縣政府,彰化縣私立捷敏全民英語短期補習班,,minju0111@hotmail.com,外語類,花壇鄉學前路73號1-2樓,2015-05-29
彰化縣政府,私立進階文理短期補習班,a139,chicago_preschool@yahoo.com.tw,文理類,彰化市中央路2之1號1樓.彰化市中山路一段489號4.5樓,1997-03-21
彰化縣政府,私立雅特蘭大語文短期補習班,b232,,外語類,彰化市長壽街159號,2001-12-04
彰化縣政府,彰化縣私立兒童私塾文理短期補習班,,,文理類,彰化市忠誠路46號1、2、3樓,2016-06-04
彰化縣政府,私立聖約翰美語短期補習班,,Stjohns7979@gmail.com,外語類,彰化市建和街54.56號1.2樓,2007-10-16
彰化縣政府,高點數位科技股份有限公司彰化分公司附設私立高點建國文理短期補習班,,,文理類,彰化市中山路二段351號9樓,2012-04-10
彰化縣政府,彰化縣私立文登文理短期補習班,,,文理類,彰化市建寶里建寶街39號1、2樓,2016-06-30
彰化縣政府,彰化縣私立育科文理短期補習班,,,文理類,彰化市自強路245號1、2樓,2016-08-09
彰化縣政府,私立旭陽文理短期補習班,k128,7263001@gmail.com,文理類,彰化市光南里中興路136-2號1-5樓及131號1-2樓,1997-11-20
彰化縣政府,巨匠電腦股份有限公司附設彰化縣私立巨匠美語短期補習班,,allen.tsai@pcschool.com.tw,外語類,員林市中山路二段16號1樓,2016-06-14
彰化縣政府,彰化縣私立克萊爾文理心算短期補習班,,,文理類,彰化縣彰化市中正路二段505、507、509號1樓,2003-05-02
彰化縣政府,私立新郁英達美語短期補習班,,,外語類,彰化市西勢里西勢街144號1-2f,2005-08-29
彰化縣政府,私立麥斯特美語短期補習班,,,外語類,秀水鄉秀中街86號2樓,2014-05-08
彰化縣政府,私立立志文理短期補習班,,,文理類,彰化市南郭路一段47巷13號5樓,2002-07-15
彰化縣政府,私立雅虎美語短期補習班,,,外語類,鹿港鎮頂厝里長安路139號1-2F,2005-02-15
彰化縣政府,私立忠友文理短期補習班,b142,,文理類,"鹿港鎮復興路73號1-4樓. 鹿港鎮復興路75號1-4樓",1997-05-14
彰化縣政府,私立台大文理短期補習班,,,文理類,鹿港鎮自立街5號1.2樓,2009-02-13
彰化縣政府,彰化縣私立陽光資優文理短期補習班,,,文理類,彰化市長順街144-6號1、2樓,2018-06-07
彰化縣政府,彰化縣私立佩珞拉技藝短期補習班,,,美容、美髮理髮類,彰化市和平路48號4樓,2018-05-25
彰化縣政府,巨匠電腦股份有限公司附設彰化縣私立巨匠美語短期補習班彰化分班,,allen.tsai@pcschool.com.tw,外語類,彰化市光復路173號2樓,2018-05-08
彰化縣政府,彰化縣私立張姐姐美語短期補習班,,chiachia1038@gmail.com,外語類,二水鄉員集路三段440號1、2樓,2018-03-07
彰化縣政府,彰化縣私立永旭文理短期補習班,,,文理類,二林鎮東和里仁愛路672號1、2樓,2017-12-26
彰化縣政府,私立文化美術短期補習班,j103,,美術、書法、攝影、美工設計、圍棋類,二林鎮東和里大智街37號1.2.3樓,1997-04-23
彰化縣政府,彰化縣私立志達文理短期補習班,,,文理類,二林鎮南光里儒林路二段235號1、2樓,2016-04-20
彰化縣政府,私立大文聖文理短期補習班,a143,winson2754@gmail.com,文理類,竹塘鄉仁愛街4號1、2、3樓,1997-06-03
彰化縣政府,私立力恩美語短期補習班,,,外語類,埤頭鄉文鄉路116號1.2樓,2008-07-16
彰化縣政府,私立冠軍文理短期補習班,,,文理類,鹿港鎮復興路139號1.2樓,2013-06-05
彰化縣政府,私立堯將文理短期補習班,,jerrys4.tw@yahoo.com.tw,文理類,秀水鄉民主街158號1.2樓,2010-11-16
彰化縣政府,彰化縣私立英智技藝文理短期補習班,,,文理類,秀水鄉秀中街115巷28號1、2樓,2016-02-01
彰化縣政府,彰化縣私立超優文理短期補習班,k155,,文理類,彰化市忠誠路52號1.2樓,2001-07-02
彰化縣政府,私立成果英語短期補習班,,chenguoenglish@gmail.com,外語類,北斗鎮文子巷18之1號1.2樓,2012-04-27
彰化縣政府,彰化縣私立儒霖文理短期補習班,k138,,文理類,溪湖鎮大溪路二段154巷13號,1998-10-31
彰化縣政府,私立伊莉莎白文理短期補習班,,,文理類,溪湖鎮忠孝街33號1.2樓,2012-06-26
彰化縣政府,私立唯爾美語短期補習班,,,外語類,溪湖鎮湖東里消防街9號1.2樓,2004-02-20
彰化縣政府,私立泰迪熊美語短期補習班,,teddybear20110804@yahoo.com.tw,外語類,溪湖鎮興學街276號1.2.3樓,2011-08-04
彰化縣政府,私立新生文理短期補習班,,,文理類,彰化市和平路48號5-6樓,2003-04-01
彰化縣政府,彰化縣私立日光文理短期補習班,a177,qtony1002@yahoo.com.tw,文理類,大村鄉大義街71號1.2樓及73號1.2樓,1999-08-13
彰化縣政府,私立小哈波美語短期補習班,,yuhuai2001@yahoo.com.tw,外語類,彰化市中山路二段609號1.2樓,2004-07-21
彰化縣政府,私立新資優生珠心算短期補習班,,,商類：珠算、心算、會計,彰化市忠誠路92號1.2樓,2004-09-01
彰化縣政府,彰化縣私立威格英語短期補習班,,,文理類,彰化市長順街174號1.2.3樓,2005-04-12
彰化縣政府,私立桑尼葳珠算短期補習班,,,商類：珠算、心算、會計,員林市三民東街293號1-2F,2005-05-19
彰化縣政府,業成資訊有限公司附設彰化縣私立業成資訊教育短期補習班,,7276278@yahoo.com.tw,資訊類,彰化市中正路1段542號1-2樓,2005-10-13
